xflr5 v6.49

 Calculated polar for: Aerofoil1740

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2559, 0.01420, 0.00657,-0.1148,0.8540,0.0491,-2.0076, 0.0000, 0.7014
 -1.000, 0.3914, 0.01256, 0.00485,-0.1189,0.8264,0.0816,-1.2507, 0.0000, 0.5543
  0.000, 0.5453, 0.01144, 0.00377,-0.1273,0.7922,0.1536,-0.6627, 0.0000, 0.4825
  1.000, 0.6777, 0.01103, 0.00360,-0.1315,0.7443,0.3063,-0.8196, 0.0000, 0.4419
  3.000, 0.9008, 0.01103, 0.00407,-0.1303,0.6101,1.0000,-1.1747, 0.0000, 0.3905
  4.000, 0.9792, 0.01185, 0.00458,-0.1228,0.5458,1.0000,-1.3585, 0.0000, 0.3702
  5.000, 1.0469, 0.01287, 0.00531,-0.1134,0.4671,1.0000,-1.5517, 0.0000, 0.3520
  6.000, 1.1005, 0.01446, 0.00644,-0.1019,0.3592,1.0000,-1.7439, 0.0000, 0.3350
  7.000, 1.1515, 0.01656, 0.00813,-0.0908,0.2653,1.0000,-1.9531, 0.0000, 0.3201
  8.000, 1.2078, 0.01865, 0.01012,-0.0813,0.2103,1.0000,-2.4916, 0.0000, 0.3073
  9.000, 1.2625, 0.02094, 0.01248,-0.0723,0.1755,1.0000,-3.0839, 0.0000, 0.2958
 10.000, 1.3125, 0.02353, 0.01517,-0.0634,0.1385,1.0000,-3.7019, 0.0000, 0.2854
 11.000, 1.3553, 0.02671, 0.01846,-0.0547,0.1072,1.0000,-4.3493, 0.0000, 0.2759
 12.000, 1.3838, 0.03121, 0.02295,-0.0458,0.0592,1.0000,-4.9286, 0.0000, 0.2669
 13.000, 1.3809, 0.03905, 0.03070,-0.0365,0.0214,1.0000,-5.3231, 0.0000, 0.2586
 14.000, 1.3825, 0.04767, 0.03986,-0.0307,0.0174,1.0000,-5.7359, 0.0000, 0.2525
 15.000, 1.3616, 0.06032, 0.05309,-0.0284,0.0159,1.0000,-5.9998, 0.0000, 0.2491


