xflr5 v6.49

 Calculated polar for: NACA 5615

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3759, 0.01524, 0.00765,-0.1590,0.8316,0.2975,-0.7700, 0.0000, 0.6768
 -1.000, 0.4922, 0.01477, 0.00738,-0.1598,0.8167,0.3738,-0.7472, 0.0000, 0.5754
  0.000, 0.6186, 0.01405, 0.00689,-0.1622,0.8006,0.4570,-0.8375, 0.0000, 0.5108
  1.000, 0.7246, 0.01386, 0.00693,-0.1605,0.7758,0.5370,-0.9267, 0.0000, 0.4686
  2.000, 0.8377, 0.01355, 0.00684,-0.1601,0.7459,0.6133,-1.0346, 0.0000, 0.4367
  4.000, 1.0368, 0.01343, 0.00700,-0.1535,0.6370,0.7907,-1.3080, 0.0000, 0.3910
  5.000, 1.1189, 0.01416, 0.00746,-0.1470,0.5635,1.0000,-1.5095, 0.0000, 0.3730
  6.000, 1.1920, 0.01585, 0.00886,-0.1400,0.4934,1.0000,-1.7596, 0.0000, 0.3577
  7.000, 1.2520, 0.01809, 0.01075,-0.1312,0.4221,1.0000,-2.0411, 0.0000, 0.3436
  8.000, 1.3062, 0.02084, 0.01327,-0.1223,0.3485,1.0000,-2.3577, 0.0000, 0.3309
  9.000, 1.3525, 0.02435, 0.01650,-0.1132,0.2750,1.0000,-2.6776, 0.0000, 0.3194
 10.000, 1.3914, 0.02872, 0.02061,-0.1043,0.2061,1.0000,-3.0348, 0.0000, 0.3089
 11.000, 1.4256, 0.03389, 0.02565,-0.0960,0.1512,1.0000,-3.3936, 0.0000, 0.2996
 12.000, 1.4553, 0.03988, 0.03158,-0.0885,0.1106,1.0000,-3.7481, 0.0000, 0.2912
 13.000, 1.4785, 0.04707, 0.03889,-0.0819,0.0863,1.0000,-4.1175, 0.0000, 0.2839
 14.000, 1.4973, 0.05527, 0.04731,-0.0766,0.0699,1.0000,-4.5011, 0.0000, 0.2776
 15.000, 1.5050, 0.06547, 0.05775,-0.0726,0.0582,1.0000,-4.8461, 0.0000, 0.2726


