xflr5 v6.49

 Calculated polar for: NACA 5917

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1690, 0.02503, 0.01764,-0.1502,0.8782,0.3689,-0.9097, 0.0000, 1.1469
 -1.000, 0.3208, 0.02397, 0.01680,-0.1579,0.8545,0.4362,-0.6659, 0.0000, 0.7424
  0.000, 0.4709, 0.02282, 0.01582,-0.1648,0.8211,0.5011,-0.7338, 0.0000, 0.5971
  1.000, 0.6348, 0.02108, 0.01418,-0.1739,0.7786,0.5658,-0.8709, 0.0000, 0.5194
  2.000, 0.7909, 0.01985, 0.01287,-0.1814,0.7153,0.6203,-1.0297, 0.0000, 0.4735
  3.000, 0.9056, 0.02007, 0.01290,-0.1806,0.6411,0.6641,-1.1909, 0.0000, 0.4423
  4.000, 0.9956, 0.02102, 0.01366,-0.1750,0.5698,0.6999,-1.3697, 0.0000, 0.4174
  5.000, 1.0768, 0.02235, 0.01482,-0.1680,0.5012,0.7312,-1.5796, 0.0000, 0.3964
  6.000, 1.1560, 0.02410, 0.01637,-0.1613,0.4333,0.7609,-1.8293, 0.0000, 0.3785
  7.000, 1.1992, 0.02595, 0.01813,-0.1471,0.3736,0.7802,-2.0602, 0.0000, 0.3602
  8.000, 1.2618, 0.02842, 0.02048,-0.1384,0.3109,0.8026,-2.3502, 0.0000, 0.3457
  9.000, 1.3118, 0.03127, 0.02332,-0.1279,0.2554,0.8237,-2.6435, 0.0000, 0.3321
 10.000, 1.3513, 0.03478, 0.02684,-0.1168,0.2078,0.8412,-2.9444, 0.0000, 0.3194
 11.000, 1.3946, 0.03971, 0.03179,-0.1087,0.1659,0.8580,-3.2694, 0.0000, 0.3092
 12.000, 1.4130, 0.04537, 0.03759,-0.0981,0.1367,0.8712,-3.5565, 0.0000, 0.2988
 13.000, 1.4353, 0.05289, 0.04531,-0.0915,0.1141,0.8843,-3.8513, 0.0000, 0.2912
 14.000, 1.4491, 0.06149, 0.05425,-0.0862,0.0976,0.8947,-4.1405, 0.0000, 0.2849
 15.000, 1.4581, 0.07166, 0.06482,-0.0833,0.0855,0.9047,-4.4153, 0.0000, 0.2803


