xflr5 v6.49

 Calculated polar for: Aerofoil1156

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4266, 0.01295, 0.00459,-0.1488,0.7326,0.0631,-1.5626, 0.0000, 0.6010
 -1.000, 0.5315, 0.01242, 0.00402,-0.1471,0.7082,0.1034,-0.9753, 0.0000, 0.5274
  0.000, 0.6371, 0.01221, 0.00385,-0.1456,0.6848,0.1766,-0.8187, 0.0000, 0.4779
  1.000, 0.7373, 0.01198, 0.00408,-0.1433,0.6646,0.3380,-0.8786, 0.0000, 0.4425
  3.000, 0.9544, 0.01181, 0.00483,-0.1413,0.6173,1.0000,-1.2388, 0.0000, 0.3940
  4.000, 1.0391, 0.01228, 0.00525,-0.1351,0.5755,1.0000,-1.5783, 0.0000, 0.3748
  5.000, 1.1132, 0.01293, 0.00582,-0.1269,0.5135,1.0000,-1.9579, 0.0000, 0.3576
  6.000, 1.0903, 0.01631, 0.00767,-0.1010,0.2265,1.0000,-2.1649, 0.0000, 0.3351
  7.000, 1.1005, 0.02015, 0.01086,-0.0845,0.1006,1.0000,-2.4464, 0.0000, 0.3180
  8.000, 1.1330, 0.02346, 0.01418,-0.0732,0.0757,1.0000,-2.8139, 0.0000, 0.3045
  9.000, 1.1629, 0.02754, 0.01839,-0.0634,0.0627,1.0000,-3.1935, 0.0000, 0.2929
 10.000, 1.1975, 0.03205, 0.02313,-0.0558,0.0536,1.0000,-3.5983, 0.0000, 0.2835
 11.000, 1.2319, 0.03728, 0.02858,-0.0495,0.0464,1.0000,-4.0412, 0.0000, 0.2754
 12.000, 1.2669, 0.04307, 0.03455,-0.0445,0.0409,1.0000,-4.5021, 0.0000, 0.2686
 13.000, 1.3082, 0.04882, 0.04067,-0.0406,0.0360,1.0000,-4.9937, 0.0000, 0.2627
 14.000, 1.3452, 0.05559, 0.04773,-0.0375,0.0324,1.0000,-5.4747, 0.0000, 0.2577
 15.000, 1.3793, 0.06339, 0.05613,-0.0352,0.0294,1.0000,-5.9661, 0.0000, 0.2534


