xflr5 v6.49

 Calculated polar for: Aerofoil1810

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4298, 0.01433, 0.00604,-0.1471,0.7117,0.0351,-1.7461, 0.0000, 0.5941
 -1.000, 0.5360, 0.01326, 0.00471,-0.1455,0.6864,0.0472,-1.2194, 0.0000, 0.5216
  0.000, 0.6395, 0.01216, 0.00411,-0.1437,0.6610,0.2427,-0.8237, 0.0000, 0.4735
  1.000, 0.7443, 0.01260, 0.00463,-0.1417,0.6401,0.3850,-0.8964, 0.0000, 0.4380
  2.000, 0.8500, 0.01289, 0.00473,-0.1399,0.6173,0.4121,-0.9946, 0.0000, 0.4111
  3.000, 0.9504, 0.01309, 0.00511,-0.1373,0.5951,0.4411,-1.1609, 0.0000, 0.3898
  4.000, 1.0450, 0.01330, 0.00540,-0.1333,0.5571,0.4903,-1.3535, 0.0000, 0.3717
  6.000, 1.2337, 0.01395, 0.00674,-0.1258,0.4779,1.0000,-1.8255, 0.0000, 0.3436
  7.000, 1.3021, 0.01506, 0.00773,-0.1172,0.4083,1.0000,-2.0645, 0.0000, 0.3303
  8.000, 1.3259, 0.01730, 0.00949,-0.1010,0.3026,1.0000,-2.4215, 0.0000, 0.3152
  9.000, 1.3468, 0.02047, 0.01234,-0.0866,0.2245,1.0000,-2.8199, 0.0000, 0.3019
 10.000, 1.3688, 0.02431, 0.01612,-0.0747,0.1785,1.0000,-3.2395, 0.0000, 0.2906
 11.000, 1.3943, 0.02879, 0.02071,-0.0655,0.1436,1.0000,-3.7105, 0.0000, 0.2814
 12.000, 1.4165, 0.03434, 0.02638,-0.0581,0.1166,1.0000,-4.1815, 0.0000, 0.2737
 13.000, 1.4341, 0.04115, 0.03331,-0.0525,0.0921,1.0000,-4.6417, 0.0000, 0.2674
 14.000, 1.4538, 0.04866, 0.04111,-0.0487,0.0701,1.0000,-5.1090, 0.0000, 0.2623
 15.000, 1.4555, 0.05911, 0.05162,-0.0465,0.0395,1.0000,-5.4779, 0.0000, 0.2587


