xflr5 v6.49

 Calculated polar for: NACA 1822

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.1159, 0.01900, 0.01012,-0.0352,0.7589,0.5016,-1.0029, 0.0000,-0.0787
 -1.000, 0.0077, 0.01846, 0.00947,-0.0366,0.7092,0.5507,-0.8488, 0.0000, 5.1769
  0.000, 0.1220, 0.01833, 0.00937,-0.0360,0.6574,0.5975,-0.8108, 0.0000, 0.5413
  1.000, 0.2243, 0.01849, 0.00949,-0.0333,0.6069,0.6470,-0.9270, 0.0000, 0.3896
  2.000, 0.3270, 0.01889, 0.00986,-0.0304,0.5593,0.6940,-1.0572, 0.0000, 0.3317
  3.000, 0.4206, 0.01948, 0.01048,-0.0260,0.5135,0.7424,-1.1973, 0.0000, 0.2991
  4.000, 0.5113, 0.02019, 0.01114,-0.0212,0.4701,0.7888,-1.3515, 0.0000, 0.2773
  5.000, 0.5979, 0.02105, 0.01194,-0.0157,0.4298,0.8348,-1.5222, 0.0000, 0.2609
  6.000, 0.6771, 0.02196, 0.01290,-0.0093,0.3906,0.8829,-1.7035, 0.0000, 0.2472
  7.000, 0.7660, 0.02319, 0.01412,-0.0054,0.3525,0.9308,-1.9165, 0.0000, 0.2394
  8.000, 0.8778, 0.02502, 0.01590,-0.0076,0.3144,0.9767,-2.1809, 0.0000, 0.2401
  9.000, 0.9350, 0.02664, 0.01751,-0.0014,0.2830,1.0000,-2.3929, 0.0000, 0.2314
 10.000, 0.9753, 0.02900, 0.01981, 0.0074,0.2555,1.0000,-2.5943, 0.0000, 0.2207
 11.000, 1.0191, 0.03237, 0.02319, 0.0139,0.2297,1.0000,-2.8112, 0.0000, 0.2129
 12.000, 1.0565, 0.03684, 0.02772, 0.0193,0.2069,1.0000,-3.0284, 0.0000, 0.2063
 13.000, 1.0850, 0.04266, 0.03367, 0.0234,0.1868,1.0000,-3.2313, 0.0000, 0.2010
 14.000, 1.1039, 0.05009, 0.04128, 0.0260,0.1694,1.0000,-3.4185, 0.0000, 0.1968
 15.000, 1.1135, 0.05933, 0.05073, 0.0268,0.1544,1.0000,-3.5801, 0.0000, 0.1939


