xflr5 v6.49

 Calculated polar for: NACA 2322

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0278, 0.01837, 0.00946,-0.0374,0.6594,0.5391,-0.9880, 0.0000,-1.1883
 -1.000, 0.0730, 0.01826, 0.00929,-0.0341,0.6131,0.6112,-0.8588, 0.0000, 0.7301
  0.000, 0.1720, 0.01844, 0.00938,-0.0307,0.5715,0.6769,-0.9563, 0.0000, 0.4247
  1.000, 0.2740, 0.01892, 0.00985,-0.0275,0.5316,0.7431,-1.0619, 0.0000, 0.3421
  2.000, 0.3788, 0.01965, 0.01046,-0.0251,0.4981,0.8065,-1.1753, 0.0000, 0.3056
  3.000, 0.4904, 0.02061, 0.01137,-0.0245,0.4670,0.8558,-1.3045, 0.0000, 0.2878
  4.000, 0.6105, 0.02182, 0.01253,-0.0262,0.4413,0.9006,-1.4499, 0.0000, 0.2797
  5.000, 0.7433, 0.02317, 0.01369,-0.0310,0.4177,0.9388,-1.6206, 0.0000, 0.2775
  6.000, 0.8816, 0.02452, 0.01500,-0.0378,0.3936,0.9720,-1.8147, 0.0000, 0.2777
  7.000, 1.0166, 0.02618, 0.01676,-0.0450,0.3711,1.0000,-2.0293, 0.0000, 0.2779
  8.000, 1.0536, 0.02729, 0.01766,-0.0330,0.3538,1.0000,-2.1653, 0.0000, 0.2633
  9.000, 1.0476, 0.02899, 0.01960,-0.0142,0.3379,1.0000,-2.2585, 0.0000, 0.2436
 10.000, 1.0961, 0.03075, 0.02118,-0.0053,0.3198,1.0000,-2.4328, 0.0000, 0.2331
 11.000, 1.1033, 0.03463, 0.02547, 0.0062,0.3012,1.0000,-2.5557, 0.0000, 0.2205
 12.000, 1.1343, 0.03884, 0.02979, 0.0126,0.2830,1.0000,-2.7244, 0.0000, 0.2129
 13.000, 1.1526, 0.04452, 0.03562, 0.0177,0.2634,1.0000,-2.8808, 0.0000, 0.2063
 14.000, 1.1152, 0.05678, 0.04835, 0.0210,0.2429,1.0000,-2.9214, 0.0000, 0.1998
 15.000, 1.0535, 0.07482, 0.06678, 0.0196,0.2210,1.0000,-2.8922, 0.0000, 0.1968


