xflr5 v6.49

 Calculated polar for: Aerofoil1224

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3321, 0.01459, 0.00619,-0.1196,0.7122,0.0561,-1.7869, 0.0000, 0.6126
 -1.000, 0.4372, 0.01374, 0.00505,-0.1175,0.6871,0.0725,-1.3207, 0.0000, 0.5191
  0.000, 0.5371, 0.01327, 0.00458,-0.1143,0.6624,0.1003,-0.9181, 0.0000, 0.4617
  1.000, 0.6382, 0.01312, 0.00450,-0.1116,0.6415,0.1478,-0.8466, 0.0000, 0.4224
  2.000, 0.7388, 0.01313, 0.00466,-0.1087,0.6188,0.2280,-0.9240, 0.0000, 0.3936
  3.000, 0.8320, 0.01325, 0.00512,-0.1044,0.5979,0.3291,-1.0695, 0.0000, 0.3709
  5.000, 1.1509, 0.01359, 0.00640,-0.1251,0.5200,1.0000,-1.6074, 0.0000, 0.3517
  6.000, 1.2265, 0.01442, 0.00716,-0.1174,0.4764,1.0000,-1.8368, 0.0000, 0.3373
  7.000, 1.2858, 0.01559, 0.00820,-0.1066,0.4080,1.0000,-2.0629, 0.0000, 0.3232
  8.000, 1.3020, 0.01779, 0.00993,-0.0883,0.3060,1.0000,-2.3998, 0.0000, 0.3068
  9.000, 1.3199, 0.02098, 0.01280,-0.0729,0.2278,1.0000,-2.7802, 0.0000, 0.2928
 10.000, 1.3438, 0.02476, 0.01650,-0.0608,0.1811,1.0000,-3.1914, 0.0000, 0.2812
 11.000, 1.3696, 0.02927, 0.02108,-0.0512,0.1472,1.0000,-3.6330, 0.0000, 0.2717
 12.000, 1.3940, 0.03466, 0.02657,-0.0436,0.1203,1.0000,-4.0995, 0.0000, 0.2638
 13.000, 1.4137, 0.04109, 0.03313,-0.0375,0.0965,1.0000,-4.5577, 0.0000, 0.2572
 14.000, 1.4291, 0.04856, 0.04080,-0.0327,0.0774,1.0000,-4.9997, 0.0000, 0.2516
 15.000, 1.4383, 0.05731, 0.04974,-0.0291,0.0537,1.0000,-5.4079, 0.0000, 0.2469


