xflr5 v6.49

 Calculated polar for: NACA 2318

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0115, 0.01370, 0.00579,-0.0418,0.6984,0.5151,-0.9115, 0.0000,-3.5343
 -1.000, 0.0897, 0.01346, 0.00560,-0.0385,0.6420,0.6252,-0.7242, 0.0000, 0.6862
  0.000, 0.1920, 0.01351, 0.00566,-0.0354,0.5880,0.7163,-0.8199, 0.0000, 0.4315
  1.000, 0.2959, 0.01391, 0.00600,-0.0323,0.5380,0.8064,-0.9243, 0.0000, 0.3534
  2.000, 0.4071, 0.01459, 0.00658,-0.0310,0.4935,0.8796,-1.0430, 0.0000, 0.3186
  3.000, 0.5309, 0.01546, 0.00720,-0.0329,0.4556,0.9269,-1.1838, 0.0000, 0.3035
  4.000, 0.6649, 0.01643, 0.00793,-0.0376,0.4237,0.9637,-1.3503, 0.0000, 0.2971
  5.000, 0.8144, 0.01742, 0.00878,-0.0463,0.3943,0.9882,-1.5603, 0.0000, 0.2965
  6.000, 0.9232, 0.01834, 0.00966,-0.0472,0.3682,1.0000,-1.7713, 0.0000, 0.2896
  7.000, 0.9868, 0.01925, 0.01059,-0.0388,0.3449,1.0000,-1.9672, 0.0000, 0.2765
  8.000, 1.0490, 0.02035, 0.01173,-0.0302,0.3206,1.0000,-2.1936, 0.0000, 0.2646
  9.000, 1.1079, 0.02168, 0.01314,-0.0215,0.2945,1.0000,-2.4491, 0.0000, 0.2537
 10.000, 1.1562, 0.02340, 0.01489,-0.0118,0.2672,1.0000,-2.7146, 0.0000, 0.2429
 11.000, 1.2035, 0.02593, 0.01759,-0.0039,0.2378,1.0000,-2.9933, 0.0000, 0.2343
 12.000, 1.2408, 0.02971, 0.02150, 0.0030,0.2075,1.0000,-3.2790, 0.0000, 0.2268
 13.000, 1.2625, 0.03543, 0.02730, 0.0086,0.1795,1.0000,-3.5391, 0.0000, 0.2203
 14.000, 1.2708, 0.04346, 0.03552, 0.0120,0.1557,1.0000,-3.7604, 0.0000, 0.2154
 15.000, 1.2670, 0.05407, 0.04637, 0.0129,0.1352,1.0000,-3.9440, 0.0000, 0.2122


