xflr5 v6.49

 Calculated polar for: NACA 4415

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2290, 0.01444, 0.00564,-0.0999,0.7343,0.2574,-0.9210, 0.0000, 0.6910
 -1.000, 0.3375, 0.01380, 0.00514,-0.0989,0.6921,0.3694,-0.7779, 0.0000, 0.5435
  0.000, 0.4356, 0.01298, 0.00524,-0.0956,0.6503,0.6609,-0.8585, 0.0000, 0.4676
  1.000, 0.5655, 0.01292, 0.00546,-0.0972,0.6107,0.9600,-0.9650, 0.0000, 0.4185
  2.000, 0.6857, 0.01351, 0.00561,-0.0993,0.5756,1.0000,-1.0741, 0.0000, 0.3900
  3.000, 0.7821, 0.01425, 0.00607,-0.0964,0.5448,1.0000,-1.1794, 0.0000, 0.3672
  4.000, 0.8808, 0.01511, 0.00674,-0.0940,0.5166,1.0000,-1.2997, 0.0000, 0.3495
  5.000, 0.9790, 0.01608, 0.00761,-0.0916,0.4895,1.0000,-1.4423, 0.0000, 0.3351
  6.000, 1.0748, 0.01714, 0.00867,-0.0889,0.4617,1.0000,-1.6323, 0.0000, 0.3230
  7.000, 1.1650, 0.01830, 0.00993,-0.0854,0.4318,1.0000,-1.8995, 0.0000, 0.3122
  8.000, 1.2459, 0.01957, 0.01138,-0.0804,0.3966,1.0000,-2.2193, 0.0000, 0.3020
  9.000, 1.3090, 0.02114, 0.01301,-0.0725,0.3545,1.0000,-2.5593, 0.0000, 0.2914
 10.000, 1.3575, 0.02353, 0.01549,-0.0634,0.3060,1.0000,-2.9075, 0.0000, 0.2811
 11.000, 1.3898, 0.02739, 0.01932,-0.0541,0.2524,1.0000,-3.2488, 0.0000, 0.2715
 14.000, 1.3984, 0.05257, 0.04468,-0.0356,0.1197,1.0000,-4.0851, 0.0000, 0.2520
 15.000, 1.3818, 0.06580, 0.05808,-0.0345,0.0965,1.0000,-4.2913, 0.0000, 0.2492


