xflr5 v6.49

 Calculated polar for: NACA 0424

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.1920, 0.01466, 0.00637,-0.0068,0.6272,0.4628,-1.0836, 0.0000, 0.1953
 -1.000,-0.0964, 0.01451, 0.00614,-0.0033,0.5825,0.5011,-0.9566, 0.0000, 0.1965
  0.000, 0.0000, 0.01449, 0.00606,-0.0000,0.5409,0.5409,-0.8411, 0.0000, 0.4412
  1.000, 0.0964, 0.01451, 0.00614, 0.0033,0.5011,0.5824,-0.9567, 0.0000, 0.1966
  2.000, 0.1921, 0.01466, 0.00637, 0.0068,0.4628,0.6272,-1.0836, 0.0000, 0.1954
  3.000, 0.2862, 0.01497, 0.00671, 0.0105,0.4265,0.6741,-1.2225, 0.0000, 0.1938
  4.000, 0.3787, 0.01542, 0.00726, 0.0144,0.3922,0.7219,-1.3749, 0.0000, 0.1917
  5.000, 0.4672, 0.01607, 0.00798, 0.0190,0.3598,0.7724,-1.5407, 0.0000, 0.1884
  6.000, 0.5514, 0.01691, 0.00892, 0.0242,0.3295,0.8215,-1.7184, 0.0000, 0.1843
  7.000, 0.6283, 0.01804, 0.01014, 0.0305,0.3013,0.8710,-1.9050, 0.0000, 0.1786
  8.000, 0.7100, 0.01960, 0.01175, 0.0350,0.2742,0.9157,-2.1130, 0.0000, 0.1768
  9.000, 0.8050, 0.02167, 0.01384, 0.0355,0.2475,0.9520,-2.3546, 0.0000, 0.1811
 10.000, 0.9074, 0.02431, 0.01648, 0.0328,0.2220,0.9795,-2.6255, 0.0000, 0.1883
 11.000, 1.0093, 0.02774, 0.01992, 0.0280,0.1987,0.9995,-2.9154, 0.0000, 0.1956
 12.000, 1.0075, 0.03086, 0.02305, 0.0408,0.1843,1.0000,-3.0586, 0.0000, 0.1802
 13.000, 1.0204, 0.03550, 0.02768, 0.0486,0.1697,1.0000,-3.2245, 0.0000, 0.1707
 14.000, 1.0419, 0.04154, 0.03381, 0.0522,0.1557,1.0000,-3.4062, 0.0000, 0.1657
 15.000, 1.0634, 0.04885, 0.04130, 0.0537,0.1434,1.0000,-3.5855, 0.0000, 0.1629


