xflr5 v6.49

 Calculated polar for: Aerofoil1056

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2282, 0.02151, 0.01261,-0.1153,0.8342,0.0625,-1.9472, 0.0000, 0.7589
 -1.000, 0.3738, 0.01862, 0.00929,-0.1212,0.8205,0.1025,-1.2447, 0.0000, 0.5748
  0.000, 0.4938, 0.01730, 0.00797,-0.1223,0.7924,0.1793,-0.7111, 0.0000, 0.4969
  1.000, 0.6157, 0.01644, 0.00756,-0.1243,0.7647,0.3880,-0.7498, 0.0000, 0.4499
  3.000, 0.8753, 0.01608, 0.00762,-0.1308,0.7023,1.0000,-1.0518, 0.0000, 0.3954
  4.000, 0.9843, 0.01657, 0.00795,-0.1297,0.6599,1.0000,-1.2362, 0.0000, 0.3766
  5.000, 1.0754, 0.01724, 0.00857,-0.1249,0.6097,1.0000,-1.4291, 0.0000, 0.3599
  6.000, 1.1479, 0.01815, 0.00964,-0.1168,0.5571,1.0000,-1.6232, 0.0000, 0.3442
  7.000, 1.2098, 0.01928, 0.01090,-0.1068,0.4937,1.0000,-2.2162, 0.0000, 0.3295
  8.000, 1.2522, 0.02104, 0.01263,-0.0939,0.4038,1.0000,-2.8025, 0.0000, 0.3148
  9.000, 1.2626, 0.02457, 0.01561,-0.0777,0.2805,1.0000,-3.2804, 0.0000, 0.3000
 10.000, 1.2749, 0.02920, 0.01997,-0.0648,0.1956,1.0000,-3.7520, 0.0000, 0.2878
 11.000, 1.2870, 0.03490, 0.02553,-0.0545,0.1159,1.0000,-4.1660, 0.0000, 0.2777
 12.000, 1.2719, 0.04441, 0.03441,-0.0452,0.0282,1.0000,-4.4418, 0.0000, 0.2693
 13.000, 1.2715, 0.05410, 0.04469,-0.0399,0.0224,1.0000,-4.7953, 0.0000, 0.2633
 14.000, 1.2530, 0.06738, 0.05863,-0.0380,0.0207,1.0000,-5.0340, 0.0000, 0.2604
 15.000, 1.2324, 0.08307, 0.07499,-0.0398,0.0199,1.0000,-5.2143, 0.0000, 0.2604


