xflr5 v6.49

 Calculated polar for: Aerofoil1121

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4092, 0.01378, 0.00494,-0.1400,0.6523,0.0669,-1.4719, 0.0000, 0.5943
 -1.000, 0.5168, 0.01316, 0.00429,-0.1397,0.6379,0.1109,-0.8885, 0.0000, 0.5208
  0.000, 0.6243, 0.01288, 0.00403,-0.1394,0.6233,0.1891,-0.9532, 0.0000, 0.4724
  1.000, 0.7302, 0.01268, 0.00427,-0.1391,0.6112,0.3725,-1.0234, 0.0000, 0.4385
  3.000, 0.9460, 0.01253, 0.00506,-0.1385,0.5850,1.0000,-1.1733, 0.0000, 0.3922
  4.000, 1.0494, 0.01337, 0.00607,-0.1376,0.5747,1.0000,-1.2487, 0.0000, 0.3758
  5.000, 1.1257, 0.01339, 0.00565,-0.1303,0.4686,1.0000,-1.7603, 0.0000, 0.3591
  6.000, 1.0457, 0.02044, 0.01039,-0.0997,0.0515,1.0000,-1.8305, 0.0000, 0.3375
  7.000, 1.0658, 0.02471, 0.01484,-0.0884,0.0123,1.0000,-2.2140, 0.0000, 0.3238
  8.000, 1.0920, 0.02980, 0.02035,-0.0803,0.0111,1.0000,-2.6203, 0.0000, 0.3130
  9.000, 1.1096, 0.03655, 0.02753,-0.0735,0.0106,1.0000,-3.0396, 0.0000, 0.3042
 10.000, 1.1195, 0.04501, 0.03630,-0.0681,0.0098,1.0000,-3.4739, 0.0000, 0.2973
 11.000, 1.1444, 0.05298, 0.04441,-0.0640,0.0092,1.0000,-3.9744, 0.0000, 0.2908
 12.000, 1.2171, 0.05752, 0.04909,-0.0603,0.0093,1.0000,-4.6307, 0.0000, 0.2828
 13.000, 1.3124, 0.06309, 0.05534,-0.0576,0.0101,1.0000,-5.1792, 0.0000, 0.2756
 14.000, 1.3631, 0.07432, 0.06752,-0.0555,0.0109,1.0000,-5.5560, 0.0000, 0.2707
 15.000, 1.3560, 0.09019, 0.08429,-0.0549,0.0114,1.0000,-5.7393, 0.0000, 0.2686


