xflr5 v6.49

 Calculated polar for: NACA 3823

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0452, 0.01779, 0.00958,-0.0890,0.7580,0.4107,-1.0313, 0.0000, 2.2749
 -1.000, 0.2093, 0.01661, 0.00833,-0.0985,0.7144,0.4569,-0.8340, 0.0000, 0.7236
  0.000, 0.3363, 0.01653, 0.00817,-0.1013,0.6629,0.5008,-0.9345, 0.0000, 0.5473
  1.000, 0.4530, 0.01679, 0.00831,-0.1020,0.6136,0.5448,-1.0530, 0.0000, 0.4680
  2.000, 0.5603, 0.01734, 0.00871,-0.1009,0.5681,0.5888,-1.1778, 0.0000, 0.4207
  3.000, 0.6566, 0.01808, 0.00948,-0.0978,0.5260,0.6324,-1.3079, 0.0000, 0.3877
  4.000, 0.7478, 0.01902, 0.01047,-0.0937,0.4859,0.6746,-1.4483, 0.0000, 0.3624
  5.000, 0.8340, 0.02017, 0.01164,-0.0888,0.4479,0.7145,-1.5999, 0.0000, 0.3420
  6.000, 0.9154, 0.02153, 0.01301,-0.0834,0.4118,0.7515,-1.7659, 0.0000, 0.3251
  7.000, 0.9907, 0.02313, 0.01460,-0.0773,0.3776,0.7860,-1.9430, 0.0000, 0.3105
  8.000, 1.0603, 0.02495, 0.01644,-0.0707,0.3452,0.8182,-2.1314, 0.0000, 0.2976
  9.000, 1.1222, 0.02703, 0.01859,-0.0635,0.3148,0.8489,-2.3274, 0.0000, 0.2859
 10.000, 1.1751, 0.02954, 0.02118,-0.0556,0.2865,0.8804,-2.5271, 0.0000, 0.2749
 11.000, 1.2162, 0.03253, 0.02431,-0.0469,0.2606,0.9193,-2.7222, 0.0000, 0.2643
 12.000, 1.2542, 0.03653, 0.02843,-0.0404,0.2362,1.0000,-2.9235, 0.0000, 0.2561
 13.000, 1.2943, 0.04254, 0.03447,-0.0371,0.2130,1.0000,-3.1359, 0.0000, 0.2506
 14.000, 1.3233, 0.04996, 0.04201,-0.0343,0.1924,1.0000,-3.3327, 0.0000, 0.2457
 15.000, 1.3448, 0.05868, 0.05096,-0.0326,0.1744,1.0000,-3.5246, 0.0000, 0.2417


