xflr5 v6.49

 Calculated polar for: NACA 2523

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0139, 0.01662, 0.00776,-0.0565,0.6869,0.4220,-0.9998, 0.0000, 4.5259
 -1.000, 0.1144, 0.01633, 0.00752,-0.0539,0.6517,0.4684,-0.8485, 0.0000, 0.7305
  0.000, 0.2122, 0.01622, 0.00749,-0.0508,0.6156,0.5184,-0.9225, 0.0000, 0.4863
  1.000, 0.3098, 0.01625, 0.00759,-0.0477,0.5800,0.5737,-1.0260, 0.0000, 0.3959
  2.000, 0.4058, 0.01640, 0.00785,-0.0442,0.5453,0.6351,-1.1385, 0.0000, 0.3482
  3.000, 0.4993, 0.01672, 0.00829,-0.0402,0.5116,0.7046,-1.2606, 0.0000, 0.3178
  4.000, 0.5898, 0.01726, 0.00896,-0.0355,0.4789,0.7818,-1.3932, 0.0000, 0.2959
  5.000, 0.6786, 0.01811, 0.00999,-0.0306,0.4465,0.8637,-1.5383, 0.0000, 0.2794
  6.000, 0.7803, 0.01939, 0.01128,-0.0289,0.4134,0.9362,-1.7113, 0.0000, 0.2701
  7.000, 0.9055, 0.02105, 0.01286,-0.0335,0.3786,0.9867,-1.9282, 0.0000, 0.2690
  8.000, 0.9616, 0.02243, 0.01410,-0.0259,0.3499,1.0000,-2.0928, 0.0000, 0.2573
  9.000, 0.9956, 0.02423, 0.01582,-0.0147,0.3238,1.0000,-2.2431, 0.0000, 0.2432
 10.000, 1.0408, 0.02682, 0.01834,-0.0069,0.2974,1.0000,-2.4220, 0.0000, 0.2333
 11.000, 1.0842, 0.03024, 0.02174,-0.0005,0.2717,1.0000,-2.6085, 0.0000, 0.2252
 12.000, 1.1221, 0.03460, 0.02615, 0.0048,0.2478,1.0000,-2.7964, 0.0000, 0.2183
 13.000, 1.1540, 0.04007, 0.03170, 0.0091,0.2257,1.0000,-2.9822, 0.0000, 0.2126
 14.000, 1.1774, 0.04692, 0.03869, 0.0123,0.2047,1.0000,-3.1629, 0.0000, 0.2078
 15.000, 1.1955, 0.05505, 0.04697, 0.0141,0.1866,1.0000,-3.3289, 0.0000, 0.2040


