xflr5 v6.49

 Calculated polar for: NACA 0024

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.1971, 0.01997, 0.01076,-0.0065,0.6897,0.5162,-1.0797, 0.0000, 0.1983
 -1.000,-0.0993, 0.01964, 0.01036,-0.0031,0.6437,0.5575,-0.9525, 0.0000, 0.2000
  0.000, 0.0000, 0.01949, 0.01009,-0.0000,0.6005,0.6005,-0.8362, 0.0000, 0.4167
  1.000, 0.0993, 0.01964, 0.01036, 0.0031,0.5575,0.6437,-0.9525, 0.0000, 0.2001
  2.000, 0.1971, 0.01997, 0.01076, 0.0065,0.5162,0.6897,-1.0798, 0.0000, 0.1983
  3.000, 0.2906, 0.02043, 0.01120, 0.0105,0.4774,0.7379,-1.2171, 0.0000, 0.1946
  4.000, 0.3929, 0.02127, 0.01208, 0.0130,0.4400,0.7821,-1.3784, 0.0000, 0.1973
  5.000, 0.4930, 0.02237, 0.01313, 0.0157,0.4046,0.8258,-1.5544, 0.0000, 0.1980
  6.000, 0.5861, 0.02364, 0.01440, 0.0191,0.3710,0.8695,-1.7405, 0.0000, 0.1965
  7.000, 0.6793, 0.02519, 0.01598, 0.0218,0.3387,0.9098,-1.9443, 0.0000, 0.1961
  8.000, 0.7878, 0.02720, 0.01802, 0.0205,0.3065,0.9430,-2.1862, 0.0000, 0.2017
  9.000, 0.8946, 0.02947, 0.02033, 0.0177,0.2764,0.9739,-2.4465, 0.0000, 0.2070
 10.000, 0.9896, 0.03227, 0.02319, 0.0150,0.2494,1.0000,-2.7089, 0.0000, 0.2105
 11.000, 0.9646, 0.03470, 0.02558, 0.0327,0.2334,1.0000,-2.8094, 0.0000, 0.1890
 12.000, 0.9638, 0.03823, 0.02900, 0.0444,0.2166,1.0000,-2.9438, 0.0000, 0.1742
 13.000, 0.9661, 0.04377, 0.03472, 0.0518,0.1998,1.0000,-3.0799, 0.0000, 0.1639
 14.000, 0.9691, 0.05132, 0.04247, 0.0555,0.1842,1.0000,-3.2054, 0.0000, 0.1575
 15.000, 0.9679, 0.06079, 0.05215, 0.0566,0.1701,1.0000,-3.3201, 0.0000, 0.1536


