xflr5 v6.49

 Calculated polar for: NACA 5815

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2925, 0.02470, 0.01760,-0.1696,0.9102,0.3439,-0.7830, 0.0000, 0.8349
 -1.000, 0.4162, 0.02387, 0.01701,-0.1721,0.8908,0.4159,-0.6211, 0.0000, 0.6643
  1.000, 0.6223, 0.02234, 0.01610,-0.1678,0.8007,0.5512,-0.7959, 0.0000, 0.5161
  2.000, 0.7919, 0.01890, 0.01273,-0.1763,0.7585,0.6200,-0.9589, 0.0000, 0.4679
  3.000, 0.9742, 0.01647, 0.00994,-0.1881,0.6664,0.6755,-1.1879, 0.0000, 0.4373
  4.000, 1.0680, 0.01771, 0.01082,-0.1837,0.5699,0.7144,-1.4102, 0.0000, 0.4149
  5.000, 1.1441, 0.01948, 0.01227,-0.1763,0.4807,0.7459,-1.6665, 0.0000, 0.3957
  6.000, 1.2166, 0.02153, 0.01398,-0.1687,0.3920,0.7733,-1.9684, 0.0000, 0.3789
  7.000, 1.2868, 0.02391, 0.01607,-0.1613,0.3059,0.7983,-2.3095, 0.0000, 0.3642
  8.000, 1.3497, 0.02669, 0.01858,-0.1531,0.2270,0.8198,-2.6809, 0.0000, 0.3508
  9.000, 1.4097, 0.02977, 0.02148,-0.1449,0.1620,0.8384,-3.0834, 0.0000, 0.3387
 10.000, 1.4623, 0.03344, 0.02512,-0.1363,0.1179,0.8559,-3.4973, 0.0000, 0.3275
 11.000, 1.5084, 0.03772, 0.02949,-0.1276,0.0898,0.8728,-3.9256, 0.0000, 0.3172
 12.000, 1.5444, 0.04287, 0.03483,-0.1185,0.0719,0.8888,-4.3571, 0.0000, 0.3076
 13.000, 1.5705, 0.04936, 0.04167,-0.1099,0.0609,0.9047,-4.7626, 0.0000, 0.2990
 14.000, 1.5795, 0.05794, 0.05058,-0.1020,0.0527,0.9359,-5.1126, 0.0000, 0.2916


