xflr5 v6.49

 Calculated polar for: Aerofoil5000

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     1.000 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4393, 0.00799, 0.00167,-0.1427,0.6096,0.0351,-1.6635, 0.0000, 0.5767
 -1.000, 0.5462, 0.00780, 0.00144,-0.1414,0.5870,0.0572,-1.0059, 0.0000, 0.5089
  0.000, 0.6542, 0.00765, 0.00138,-0.1403,0.5695,0.0965,-0.8363, 0.0000, 0.4633
  1.000, 0.7594, 0.00767, 0.00145,-0.1387,0.5454,0.1545,-0.9091, 0.0000, 0.4303
  2.000, 0.8632, 0.00771, 0.00165,-0.1370,0.5148,0.2626,-1.0014, 0.0000, 0.4052
  4.000, 1.0659, 0.00741, 0.00253,-0.1330,0.4343,1.0000,-1.3740, 0.0000, 0.3690
  5.000, 1.1529, 0.00842, 0.00317,-0.1282,0.3547,1.0000,-1.5912, 0.0000, 0.3541
  6.000, 1.2236, 0.01007, 0.00427,-0.1205,0.2467,1.0000,-1.8145, 0.0000, 0.3402
  8.000, 1.3410, 0.01315, 0.00681,-0.1009,0.1293,1.0000,-2.5173, 0.0000, 0.3143
  9.000, 1.3980, 0.01477, 0.00836,-0.0918,0.1003,1.0000,-3.1087, 0.0000, 0.3032
 10.000, 1.4439, 0.01695, 0.01047,-0.0817,0.0729,1.0000,-3.6959, 0.0000, 0.2926
 11.000, 1.4679, 0.02051, 0.01390,-0.0701,0.0379,1.0000,-4.2183, 0.0000, 0.2821
 12.000, 1.4811, 0.02557, 0.01894,-0.0596,0.0138,1.0000,-4.7194, 0.0000, 0.2729
 13.000, 1.5097, 0.03057, 0.02414,-0.0528,0.0109,1.0000,-5.3324, 0.0000, 0.2658
 14.000, 1.5326, 0.03679, 0.03058,-0.0475,0.0093,1.0000,-5.9355, 0.0000, 0.2597
 15.000, 1.5510, 0.04423, 0.03830,-0.0436,0.0084,1.0000,-6.5237, 0.0000, 0.2548


