xflr5 v6.49

 Calculated polar for: NACA 3715

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1282, 0.01480, 0.00760,-0.1044,0.8799,0.4012,-0.7727, 0.0000, 1.0743
 -1.000, 0.2642, 0.01363, 0.00670,-0.1083,0.8649,0.4825,-0.5755, 0.0000, 0.6611
  0.000, 0.3669, 0.01304, 0.00638,-0.1054,0.8313,0.5559,-0.6644, 0.0000, 0.5357
  1.000, 0.4878, 0.01222, 0.00581,-0.1056,0.7836,0.6271,-0.7819, 0.0000, 0.4633
  2.000, 0.6430, 0.01159, 0.00488,-0.1126,0.6838,0.6909,-0.9560, 0.0000, 0.4207
  3.000, 0.7457, 0.01244, 0.00533,-0.1099,0.5865,0.7401,-1.1393, 0.0000, 0.3919
  4.000, 0.8332, 0.01338, 0.00607,-0.1045,0.5019,0.7871,-1.3610, 0.0000, 0.3688
  5.000, 0.9124, 0.01439, 0.00696,-0.0977,0.4204,0.8483,-1.6238, 0.0000, 0.3492
  6.000, 0.9861, 0.01555, 0.00796,-0.0902,0.3406,1.0000,-1.9226, 0.0000, 0.3325
  7.000, 1.0637, 0.01751, 0.00955,-0.0847,0.2620,1.0000,-2.2743, 0.0000, 0.3194
  8.000, 1.1363, 0.01985, 0.01159,-0.0788,0.1931,1.0000,-2.6573, 0.0000, 0.3078
  9.000, 1.2025, 0.02262, 0.01414,-0.0724,0.1405,1.0000,-3.0708, 0.0000, 0.2973
 10.000, 1.2632, 0.02577, 0.01723,-0.0657,0.1054,1.0000,-3.4998, 0.0000, 0.2877
 11.000, 1.3159, 0.02952, 0.02107,-0.0587,0.0833,1.0000,-3.9416, 0.0000, 0.2787
 12.000, 1.3587, 0.03413, 0.02586,-0.0516,0.0685,1.0000,-4.3678, 0.0000, 0.2704
 13.000, 1.3887, 0.04007, 0.03204,-0.0448,0.0589,1.0000,-4.7900, 0.0000, 0.2629
 14.000, 1.4052, 0.04795, 0.04018,-0.0394,0.0516,1.0000,-5.1672, 0.0000, 0.2567
 15.000, 1.4186, 0.05734, 0.05001,-0.0365,0.0464,1.0000,-5.5230, 0.0000, 0.2523


