xflr5 v6.49

 Calculated polar for: NACA 3423

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1024, 0.01693, 0.00764,-0.0694,0.6276,0.3709,-1.0016, 0.0000, 0.9518
 -1.000, 0.1982, 0.01662, 0.00745,-0.0662,0.5963,0.4389,-0.9499, 0.0000, 0.5877
  0.000, 0.2930, 0.01651, 0.00756,-0.0627,0.5680,0.5291,-1.0389, 0.0000, 0.4604
  1.000, 0.3876, 0.01661, 0.00788,-0.0590,0.5413,0.6239,-1.1349, 0.0000, 0.3948
  2.000, 0.4821, 0.01691, 0.00843,-0.0552,0.5171,0.7143,-1.2379, 0.0000, 0.3544
  3.000, 0.5779, 0.01748, 0.00919,-0.0515,0.4953,0.8012,-1.3493, 0.0000, 0.3270
  4.000, 0.6818, 0.01836, 0.01009,-0.0494,0.4740,0.8813,-1.4758, 0.0000, 0.3087
  5.000, 0.8050, 0.01954, 0.01117,-0.0518,0.4514,0.9465,-1.6287, 0.0000, 0.2994
  6.000, 0.9493, 0.02095, 0.01256,-0.0599,0.4276,0.9873,-1.8142, 0.0000, 0.2969
  7.000, 1.0051, 0.02190, 0.01352,-0.0516,0.4070,1.0000,-1.9371, 0.0000, 0.2835
  8.000, 1.0382, 0.02309, 0.01462,-0.0390,0.3880,1.0000,-2.0497, 0.0000, 0.2678
  9.000, 1.0901, 0.02484, 0.01627,-0.0308,0.3672,1.0000,-2.1925, 0.0000, 0.2566
 10.000, 1.1351, 0.02745, 0.01897,-0.0232,0.3452,1.0000,-2.3387, 0.0000, 0.2469
 11.000, 1.1769, 0.03094, 0.02255,-0.0168,0.3230,1.0000,-2.4947, 0.0000, 0.2387
 12.000, 1.2115, 0.03545, 0.02720,-0.0112,0.3010,1.0000,-2.6534, 0.0000, 0.2315
 13.000, 1.2382, 0.04121, 0.03307,-0.0066,0.2794,1.0000,-2.8076, 0.0000, 0.2253
 14.000, 1.2567, 0.04843, 0.04041,-0.0031,0.2581,1.0000,-2.9577, 0.0000, 0.2201
 15.000, 1.2659, 0.05733, 0.04946,-0.0010,0.2369,1.0000,-3.0947, 0.0000, 0.2159


