xflr5 v6.49

 Calculated polar for: NACA 5413

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3486, 0.01274, 0.00433,-0.1254,0.7214,0.1520,-1.0157, 0.0000, 0.6123
 -1.000, 0.4575, 0.01241, 0.00397,-0.1247,0.6784,0.2274,-0.8253, 0.0000, 0.5227
  0.000, 0.5640, 0.01215, 0.00389,-0.1237,0.6344,0.3578,-0.9075, 0.0000, 0.4678
  1.000, 0.6724, 0.01107, 0.00411,-0.1222,0.5969,1.0000,-0.9985, 0.0000, 0.4288
  2.000, 0.7771, 0.01173, 0.00437,-0.1209,0.5639,1.0000,-1.0924, 0.0000, 0.4013
  3.000, 0.8815, 0.01248, 0.00487,-0.1196,0.5351,1.0000,-1.1939, 0.0000, 0.3803
  4.000, 0.9849, 0.01330, 0.00553,-0.1182,0.5096,1.0000,-1.3057, 0.0000, 0.3634
  5.000, 1.0870, 0.01417, 0.00643,-0.1167,0.4862,1.0000,-1.4321, 0.0000, 0.3495
  6.000, 1.1863, 0.01516, 0.00747,-0.1148,0.4627,1.0000,-1.6151, 0.0000, 0.3376
  7.000, 1.2808, 0.01625, 0.00872,-0.1122,0.4367,1.0000,-1.9691, 0.0000, 0.3270
  8.000, 1.3626, 0.01747, 0.01003,-0.1073,0.3983,1.0000,-2.3896, 0.0000, 0.3167
  9.000, 1.4235, 0.01910, 0.01170,-0.0989,0.3451,1.0000,-2.8122, 0.0000, 0.3059
 10.000, 1.4658, 0.02200, 0.01449,-0.0890,0.2769,1.0000,-3.2637, 0.0000, 0.2955
 11.000, 1.4794, 0.02741, 0.01964,-0.0778,0.1944,1.0000,-3.6432, 0.0000, 0.2856
 12.000, 1.4763, 0.03551, 0.02754,-0.0685,0.1236,1.0000,-3.9690, 0.0000, 0.2775
 13.000, 1.4687, 0.04562, 0.03767,-0.0624,0.0826,1.0000,-4.2720, 0.0000, 0.2715
 14.000, 1.4609, 0.05738, 0.04969,-0.0592,0.0620,1.0000,-4.5636, 0.0000, 0.2674
 15.000, 1.4488, 0.07076, 0.06338,-0.0581,0.0495,1.0000,-4.8713, 0.0000, 0.2648


