xflr5 v6.49

 Calculated polar for: Aerofoil1509

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3538, 0.02137, 0.01326,-0.1368,0.7333,0.0973,-1.4471, 0.0000, 0.6388
 -1.000, 0.4562, 0.02015, 0.01188,-0.1350,0.7076,0.1047,-1.1639, 0.0000, 0.5458
  0.000, 0.5624, 0.01790, 0.00889,-0.1336,0.6839,0.1149,-0.9521, 0.0000, 0.4860
  1.000, 0.6642, 0.01739, 0.00829,-0.1309,0.6601,0.1264,-0.8666, 0.0000, 0.4443
  2.000, 0.7651, 0.01689, 0.00778,-0.1280,0.6377,0.1365,-0.9622, 0.0000, 0.4134
  3.000, 0.8708, 0.01679, 0.00766,-0.1259,0.6158,0.1524,-1.1302, 0.0000, 0.3896
  4.000, 0.9629, 0.01670, 0.00773,-0.1209,0.5846,0.1695,-1.3150, 0.0000, 0.3695
  5.000, 1.0510, 0.01677, 0.00798,-0.1152,0.5460,0.1963,-1.5235, 0.0000, 0.3524
  6.000, 1.1348, 0.01713, 0.00852,-0.1087,0.5066,0.2364,-1.7515, 0.0000, 0.3374
  7.000, 1.2005, 0.01766, 0.00940,-0.0992,0.4532,0.3200,-1.9742, 0.0000, 0.3230
  9.000, 1.2616, 0.02159, 0.01339,-0.0711,0.2675,1.0000,-2.7353, 0.0000, 0.2940
 10.000, 1.2745, 0.02570, 0.01727,-0.0578,0.2086,1.0000,-3.0879, 0.0000, 0.2815
 11.000, 1.2956, 0.03040, 0.02196,-0.0479,0.1738,1.0000,-3.4900, 0.0000, 0.2715
 12.000, 1.3175, 0.03586, 0.02749,-0.0403,0.1442,1.0000,-3.9119, 0.0000, 0.2634
 13.000, 1.3373, 0.04221, 0.03394,-0.0343,0.1188,1.0000,-4.3352, 0.0000, 0.2568
 14.000, 1.3534, 0.04966, 0.04154,-0.0300,0.0966,1.0000,-4.7477, 0.0000, 0.2514
 15.000, 1.3646, 0.05847, 0.05054,-0.0273,0.0773,1.0000,-5.1344, 0.0000, 0.2472


