xflr5 v6.49

 Calculated polar for: Aerofoil1460

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3748, 0.01888, 0.01000,-0.1192,0.7450,0.0641,-1.7935, 0.0000, 0.5701
 -1.000, 0.4841, 0.01732, 0.00807,-0.1176,0.7113,0.0990,-1.2330, 0.0000, 0.4930
  0.000, 0.5910, 0.01660, 0.00733,-0.1155,0.6776,0.1700,-0.8769, 0.0000, 0.4442
  1.000, 0.6962, 0.01611, 0.00714,-0.1133,0.6408,0.3431,-1.0320, 0.0000, 0.4101
  3.000, 0.9026, 0.01585, 0.00717,-0.1072,0.5505,1.0000,-1.4029, 0.0000, 0.3637
  4.000, 0.9985, 0.01667, 0.00769,-0.1034,0.4985,1.0000,-1.6139, 0.0000, 0.3471
  5.000, 1.0873, 0.01773, 0.00844,-0.0985,0.4317,1.0000,-1.8334, 0.0000, 0.3328
  6.000, 1.1653, 0.01938, 0.00974,-0.0923,0.3503,1.0000,-2.0627, 0.0000, 0.3201
  7.000, 1.2315, 0.02175, 0.01175,-0.0849,0.2817,1.0000,-2.2857, 0.0000, 0.3084
  8.000, 1.2865, 0.02450, 0.01430,-0.0763,0.2372,1.0000,-2.5110, 0.0000, 0.2973
  9.000, 1.3343, 0.02753, 0.01735,-0.0673,0.2084,1.0000,-2.7260, 0.0000, 0.2869
 10.000, 1.3812, 0.03103, 0.02106,-0.0596,0.1859,1.0000,-2.9590, 0.0000, 0.2779
 11.000, 1.4270, 0.03529, 0.02558,-0.0531,0.1690,1.0000,-3.1917, 0.0000, 0.2703
 12.000, 1.4662, 0.04040, 0.03085,-0.0476,0.1536,1.0000,-3.4158, 0.0000, 0.2637
 13.000, 1.4977, 0.04660, 0.03769,-0.0430,0.1421,1.0000,-3.6447, 0.0000, 0.2581
 14.000, 1.5251, 0.05382, 0.04525,-0.0398,0.1320,1.0000,-4.0220, 0.0000, 0.2534
 15.000, 1.5237, 0.06476, 0.05697,-0.0385,0.1237,1.0000,-4.2983, 0.0000, 0.2505


