xflr5 v6.49

 Calculated polar for: NACA 5624

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0808, 0.03008, 0.02058,-0.1043,0.7195,0.3347,-1.2104, 0.0000, 1.5842
 -1.000, 0.1814, 0.02990, 0.02046,-0.1029,0.6954,0.3731,-1.0240, 0.0000, 0.8248
  0.000, 0.3259, 0.02774, 0.01829,-0.1071,0.6842,0.4219,-0.9880, 0.0000, 0.5754
  1.000, 0.4252, 0.02774, 0.01847,-0.1051,0.6566,0.4664,-1.0777, 0.0000, 0.4894
  2.000, 0.5303, 0.02769, 0.01849,-0.1040,0.6290,0.5152,-1.1782, 0.0000, 0.4353
  3.000, 0.6405, 0.02762, 0.01844,-0.1035,0.6016,0.5679,-1.2903, 0.0000, 0.3988
  4.000, 0.7488, 0.02779, 0.01862,-0.1029,0.5735,0.6219,-1.4099, 0.0000, 0.3728
  5.000, 0.8477, 0.02843, 0.01932,-0.1011,0.5445,0.6771,-1.5317, 0.0000, 0.3528
  7.000, 0.9995, 0.03063, 0.02207,-0.0902,0.4873,0.9195,-1.7682, 0.0000, 0.3204
  8.000, 1.0731, 0.03299, 0.02424,-0.0870,0.4587,1.0000,-1.8987, 0.0000, 0.3094
  9.000, 1.1375, 0.03612, 0.02724,-0.0828,0.4309,1.0000,-2.0330, 0.0000, 0.2993
 10.000, 1.1918, 0.03993, 0.03103,-0.0779,0.4039,1.0000,-2.1688, 0.0000, 0.2899
 11.000, 1.2370, 0.04457, 0.03568,-0.0726,0.3775,1.0000,-2.3070, 0.0000, 0.2813
 12.000, 1.2733, 0.05020, 0.04139,-0.0675,0.3518,1.0000,-2.4466, 0.0000, 0.2734
 13.000, 1.2998, 0.05699, 0.04829,-0.0627,0.3266,1.0000,-2.5817, 0.0000, 0.2664
 14.000, 1.3163, 0.06529, 0.05671,-0.0585,0.3019,1.0000,-2.7056, 0.0000, 0.2603
 15.000, 1.3221, 0.07523, 0.06687,-0.0554,0.2780,1.0000,-2.8233, 0.0000, 0.2554


