xflr5 v6.49

 Calculated polar for: NACA 3423

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0827, 0.02003, 0.01028,-0.0667,0.6574,0.4047,-1.0157, 0.0000, 1.0891
 -1.000, 0.1813, 0.01966, 0.01003,-0.0639,0.6262,0.4825,-0.9344, 0.0000, 0.6074
  0.000, 0.2779, 0.01957, 0.01016,-0.0605,0.5963,0.5772,-1.0240, 0.0000, 0.4643
  1.000, 0.3728, 0.01982, 0.01062,-0.0565,0.5689,0.6734,-1.1189, 0.0000, 0.3943
  2.000, 0.4676, 0.02040, 0.01139,-0.0525,0.5436,0.7651,-1.2210, 0.0000, 0.3522
  3.000, 0.5681, 0.02132, 0.01240,-0.0495,0.5193,0.8494,-1.3345, 0.0000, 0.3251
  4.000, 0.6898, 0.02255, 0.01357,-0.0511,0.4955,0.9197,-1.4728, 0.0000, 0.3107
  5.000, 0.8476, 0.02400, 0.01488,-0.0610,0.4712,0.9707,-1.6529, 0.0000, 0.3074
  6.000, 0.9863, 0.02522, 0.01592,-0.0685,0.4476,1.0000,-1.8358, 0.0000, 0.3037
  7.000, 0.9821, 0.02623, 0.01695,-0.0492,0.4281,1.0000,-1.9033, 0.0000, 0.2822
  8.000, 1.0018, 0.02805, 0.01876,-0.0351,0.4074,1.0000,-1.9980, 0.0000, 0.2652
  9.000, 1.0461, 0.03036, 0.02105,-0.0266,0.3864,1.0000,-2.1269, 0.0000, 0.2536
 10.000, 1.0976, 0.03296, 0.02363,-0.0201,0.3653,1.0000,-2.2776, 0.0000, 0.2446
 11.000, 1.1315, 0.03689, 0.02764,-0.0133,0.3430,1.0000,-2.4184, 0.0000, 0.2359
 12.000, 1.1403, 0.04331, 0.03432,-0.0067,0.3199,1.0000,-2.5292, 0.0000, 0.2276
 13.000, 1.1398, 0.05178, 0.04301,-0.0021,0.2966,1.0000,-2.6246, 0.0000, 0.2211
 14.000, 1.1279, 0.06283, 0.05429, 0.0003,0.2733,1.0000,-2.7038, 0.0000, 0.2162
 15.000, 1.1048, 0.07650, 0.06819, 0.0007,0.2495,1.0000,-2.7507, 0.0000, 0.2132


