xflr5 v6.49

 Calculated polar for: Aerofoil5028

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4787, 0.00999, 0.00303,-0.1583,0.6487,0.0478,-1.7538, 0.0000, 0.5825
 -1.000, 0.5856, 0.00969, 0.00259,-0.1565,0.6235,0.0592,-1.2798, 0.0000, 0.5173
  0.000, 0.6932, 0.00950, 0.00242,-0.1548,0.6050,0.0779,-0.8635, 0.0000, 0.4721
  1.000, 0.7981, 0.00956, 0.00242,-0.1526,0.5809,0.1005,-0.9245, 0.0000, 0.4388
  2.000, 0.9044, 0.00958, 0.00256,-0.1508,0.5627,0.1290,-1.0309, 0.0000, 0.4131
  3.000, 1.0035, 0.00983, 0.00281,-0.1475,0.5217,0.1710,-1.2043, 0.0000, 0.3922
  4.000, 1.1028, 0.01014, 0.00324,-0.1445,0.4897,0.2363,-1.4069, 0.0000, 0.3750
  5.000, 1.1948, 0.01064, 0.00384,-0.1401,0.4410,0.3402,-1.6323, 0.0000, 0.3600
  7.000, 1.3267, 0.01304, 0.00633,-0.1224,0.2460,1.0000,-2.0900, 0.0000, 0.3324
  8.000, 1.3765, 0.01509, 0.00806,-0.1111,0.1811,1.0000,-2.5277, 0.0000, 0.3195
  9.000, 1.4241, 0.01729, 0.01009,-0.1004,0.1364,1.0000,-3.0143, 0.0000, 0.3078
 10.000, 1.4682, 0.01982, 0.01258,-0.0902,0.1090,1.0000,-3.5326, 0.0000, 0.2973
 11.000, 1.5064, 0.02305, 0.01585,-0.0808,0.0873,1.0000,-4.0714, 0.0000, 0.2878
 12.000, 1.5328, 0.02765, 0.02045,-0.0719,0.0638,1.0000,-4.5807, 0.0000, 0.2793
 13.000, 1.5494, 0.03391, 0.02671,-0.0644,0.0379,1.0000,-5.0543, 0.0000, 0.2721
 14.000, 1.5529, 0.04245, 0.03531,-0.0586,0.0187,1.0000,-5.4665, 0.0000, 0.2663
 15.000, 1.5644, 0.05142, 0.04456,-0.0553,0.0151,1.0000,-5.9143, 0.0000, 0.2618


