xflr5 v6.49

 Calculated polar for: Aerofoil1109

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4399, 0.01366, 0.00564,-0.1365,0.7263,0.0470,-1.9007, 0.0000, 0.5628
 -1.000, 0.5457, 0.01292, 0.00490,-0.1343,0.7002,0.0749,-1.2796, 0.0000, 0.4967
  0.000, 0.6527, 0.01263, 0.00470,-0.1324,0.6785,0.1307,-0.8713, 0.0000, 0.4519
  1.000, 0.7522, 0.01236, 0.00463,-0.1289,0.6334,0.2398,-1.1579, 0.0000, 0.4189
  3.000, 0.9383, 0.01209, 0.00506,-0.1190,0.4776,1.0000,-1.8118, 0.0000, 0.3718
  4.000, 0.9395, 0.01650, 0.00736,-0.0990,0.1239,1.0000,-1.9996, 0.0000, 0.3490
  5.000, 0.9916, 0.01857, 0.00917,-0.0882,0.0916,1.0000,-2.2823, 0.0000, 0.3313
  6.000, 1.0439, 0.02084, 0.01139,-0.0784,0.0783,1.0000,-2.6013, 0.0000, 0.3161
  7.000, 1.0941, 0.02353, 0.01412,-0.0695,0.0693,1.0000,-2.9280, 0.0000, 0.3030
  8.000, 1.1358, 0.02725, 0.01781,-0.0609,0.0629,1.0000,-3.2379, 0.0000, 0.2916
  9.000, 1.1883, 0.03088, 0.02162,-0.0545,0.0590,1.0000,-3.5737, 0.0000, 0.2822
 10.000, 1.2411, 0.03489, 0.02575,-0.0491,0.0548,1.0000,-3.9241, 0.0000, 0.2743
 11.000, 1.2949, 0.03963, 0.03053,-0.0447,0.0510,1.0000,-4.3202, 0.0000, 0.2674
 12.000, 1.3506, 0.04450, 0.03579,-0.0409,0.0487,1.0000,-4.7166, 0.0000, 0.2614
 13.000, 1.3985, 0.05047, 0.04218,-0.0376,0.0464,1.0000,-5.0880, 0.0000, 0.2560
 14.000, 1.4315, 0.05791, 0.05008,-0.0348,0.0446,1.0000,-5.4146, 0.0000, 0.2515
 15.000, 1.4494, 0.06692, 0.05949,-0.0333,0.0429,1.0000,-5.7044, 0.0000, 0.2479


