xflr5 v6.49

 Calculated polar for: NACA 3514

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1525, 0.01186, 0.00429,-0.0915,0.8112,0.3548,-0.7857, 0.0000, 0.8572
 -1.000, 0.2634, 0.01134, 0.00400,-0.0909,0.7762,0.4578,-0.6040, 0.0000, 0.5960
  0.000, 0.3719, 0.01096, 0.00389,-0.0895,0.7366,0.5796,-0.6890, 0.0000, 0.4893
  1.000, 0.4749, 0.01062, 0.00401,-0.0866,0.6938,0.7444,-0.7839, 0.0000, 0.4295
  2.000, 0.6011, 0.01063, 0.00424,-0.0880,0.6461,0.9660,-0.9120, 0.0000, 0.3923
  3.000, 0.7148, 0.01116, 0.00448,-0.0884,0.5927,1.0000,-1.0679, 0.0000, 0.3685
  4.000, 0.8104, 0.01192, 0.00497,-0.0851,0.5347,1.0000,-1.2706, 0.0000, 0.3487
  5.000, 0.9031, 0.01289, 0.00570,-0.0813,0.4691,1.0000,-1.5423, 0.0000, 0.3326
  6.000, 0.9893, 0.01419, 0.00672,-0.0765,0.3934,1.0000,-1.8666, 0.0000, 0.3188
  7.000, 1.0663, 0.01592, 0.00813,-0.0706,0.3110,1.0000,-2.2341, 0.0000, 0.3064
  8.000, 1.1305, 0.01812, 0.01001,-0.0629,0.2300,1.0000,-2.6180, 0.0000, 0.2946
  9.000, 1.1857, 0.02093, 0.01256,-0.0547,0.1608,1.0000,-3.0277, 0.0000, 0.2836
 10.000, 1.2357, 0.02442, 0.01592,-0.0470,0.1125,1.0000,-3.4531, 0.0000, 0.2741
 11.000, 1.2804, 0.02860, 0.02017,-0.0401,0.0838,1.0000,-3.8943, 0.0000, 0.2657
 12.000, 1.3155, 0.03394, 0.02565,-0.0338,0.0663,1.0000,-4.3142, 0.0000, 0.2584
 13.000, 1.3418, 0.04061, 0.03260,-0.0288,0.0555,1.0000,-4.7424, 0.0000, 0.2523
 14.000, 1.3571, 0.04906, 0.04137,-0.0252,0.0479,1.0000,-5.1290, 0.0000, 0.2475
 15.000, 1.3580, 0.06010, 0.05268,-0.0236,0.0426,1.0000,-5.4496, 0.0000, 0.2442


