xflr5 v6.49

 Calculated polar for: NACA 1721

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -1.000, 0.0321, 0.01309, 0.00521,-0.0385,0.6619,0.4974,-0.8021, 0.0000, 1.4817
  0.000, 0.1340, 0.01312, 0.00518,-0.0360,0.6074,0.5452,-0.7884, 0.0000, 0.5156
  2.000, 0.3325, 0.01361, 0.00560,-0.0300,0.5084,0.6463,-1.0333, 0.0000, 0.3300
  3.000, 0.4299, 0.01401, 0.00605,-0.0267,0.4628,0.6961,-1.1785, 0.0000, 0.3005
  4.000, 0.5235, 0.01458, 0.00661,-0.0229,0.4196,0.7454,-1.3408, 0.0000, 0.2808
  5.000, 0.6136, 0.01523, 0.00732,-0.0184,0.3776,0.7964,-1.5234, 0.0000, 0.2660
  6.000, 0.6952, 0.01609, 0.00822,-0.0124,0.3388,0.8528,-1.7195, 0.0000, 0.2526
  7.000, 0.7790, 0.01723, 0.00946,-0.0071,0.3008,0.9205,-1.9430, 0.0000, 0.2427
  8.000, 0.8901, 0.01901, 0.01116,-0.0088,0.2623,0.9832,-2.2290, 0.0000, 0.2426
  9.000, 0.9582, 0.02064, 0.01270,-0.0034,0.2311,1.0000,-2.4769, 0.0000, 0.2348
 10.000, 1.0099, 0.02288, 0.01483, 0.0044,0.2034,1.0000,-2.7223, 0.0000, 0.2253
 11.000, 1.0606, 0.02593, 0.01785, 0.0106,0.1790,1.0000,-2.9705, 0.0000, 0.2179
 12.000, 1.1069, 0.02984, 0.02179, 0.0158,0.1583,1.0000,-3.2406, 0.0000, 0.2119
 13.000, 1.1457, 0.03485, 0.02691, 0.0200,0.1404,1.0000,-3.4969, 0.0000, 0.2068
 14.000, 1.1771, 0.04118, 0.03341, 0.0228,0.1255,1.0000,-3.7357, 0.0000, 0.2028
 15.000, 1.1979, 0.04922, 0.04164, 0.0242,0.1140,1.0000,-3.9618, 0.0000, 0.1997


