xflr5 v6.49

 Calculated polar for: NACA 4523

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2299, 0.01528, 0.00676,-0.1064,0.6690,0.3231,-0.9775, 0.0000, 0.7231
 -1.000, 0.3311, 0.01515, 0.00661,-0.1043,0.6414,0.3664,-0.9906, 0.0000, 0.5663
  0.000, 0.4300, 0.01512, 0.00664,-0.1017,0.6141,0.4142,-1.0799, 0.0000, 0.4832
  1.000, 0.5266, 0.01523, 0.00682,-0.0987,0.5869,0.4674,-1.1741, 0.0000, 0.4309
  2.000, 0.6191, 0.01545, 0.00715,-0.0951,0.5599,0.5287,-1.2727, 0.0000, 0.3945
  3.000, 0.7042, 0.01579, 0.00764,-0.0900,0.5330,0.6009,-1.3740, 0.0000, 0.3667
  4.000, 0.7880, 0.01632, 0.00844,-0.0849,0.5060,0.6978,-1.4834, 0.0000, 0.3447
  5.000, 0.8632, 0.01701, 0.00955,-0.0777,0.4791,0.8571,-1.5962, 0.0000, 0.3252
  6.000, 0.9584, 0.01819, 0.01072,-0.0760,0.4518,1.0000,-1.7339, 0.0000, 0.3129
  7.000, 1.0272, 0.01976, 0.01217,-0.0701,0.4256,1.0000,-1.8621, 0.0000, 0.3000
  8.000, 1.0937, 0.02175, 0.01407,-0.0645,0.3997,1.0000,-2.0008, 0.0000, 0.2890
  9.000, 1.1552, 0.02423, 0.01652,-0.0589,0.3741,1.0000,-2.1490, 0.0000, 0.2792
 10.000, 1.2108, 0.02730, 0.01957,-0.0533,0.3487,1.0000,-2.3059, 0.0000, 0.2704
 11.000, 1.2598, 0.03108, 0.02335,-0.0480,0.3235,1.0000,-2.4711, 0.0000, 0.2624
 12.000, 1.3018, 0.03579, 0.02811,-0.0430,0.2988,1.0000,-2.6419, 0.0000, 0.2553
 13.000, 1.3358, 0.04153, 0.03391,-0.0385,0.2746,1.0000,-2.8126, 0.0000, 0.2489
 14.000, 1.3626, 0.04843, 0.04088,-0.0347,0.2509,1.0000,-2.9810, 0.0000, 0.2432
 15.000, 1.3809, 0.05660, 0.04918,-0.0316,0.2290,1.0000,-3.1471, 0.0000, 0.2383


