xflr5 v6.49

 Calculated polar for: NACA 0517

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.2084, 0.01176, 0.00448,-0.0049,0.7763,0.5099,-0.8655, 0.0000, 0.2168
 -1.000,-0.1041, 0.01144, 0.00417,-0.0025,0.7109,0.5757,-0.7145, 0.0000, 0.2170
  0.000, 0.0000, 0.01134, 0.00409,-0.0000,0.6430,0.6430,-0.5891, 0.0000, 0.4286
  1.000, 0.1041, 0.01144, 0.00417, 0.0025,0.5757,0.7109,-0.7145, 0.0000, 0.2170
  2.000, 0.2084, 0.01176, 0.00448, 0.0049,0.5099,0.7763,-0.8656, 0.0000, 0.2168
  3.000, 0.3144, 0.01232, 0.00500, 0.0070,0.4456,0.8366,-1.0526, 0.0000, 0.2177
  4.000, 0.4235, 0.01313, 0.00572, 0.0083,0.3810,0.8870,-1.2806, 0.0000, 0.2202
  5.000, 0.5362, 0.01421, 0.00657, 0.0083,0.3170,0.9275,-1.5595, 0.0000, 0.2238
  6.000, 0.6596, 0.01550, 0.00769, 0.0055,0.2547,0.9573,-1.8984, 0.0000, 0.2304
  7.000, 0.7865, 0.01710, 0.00903, 0.0011,0.1975,0.9806,-2.3054, 0.0000, 0.2366
  9.000, 0.9729, 0.02045, 0.01223, 0.0043,0.1249,1.0000,-3.1183, 0.0000, 0.2315
 10.000, 1.0030, 0.02227, 0.01405, 0.0177,0.1054,1.0000,-3.4261, 0.0000, 0.2168
 11.000, 1.0377, 0.02473, 0.01659, 0.0286,0.0913,1.0000,-3.7471, 0.0000, 0.2053
 12.000, 1.0788, 0.02834, 0.02036, 0.0355,0.0795,1.0000,-4.1279, 0.0000, 0.1983
 13.000, 1.1111, 0.03356, 0.02577, 0.0402,0.0698,1.0000,-4.4883, 0.0000, 0.1932
 14.000, 1.1363, 0.04047, 0.03297, 0.0424,0.0627,1.0000,-4.8207, 0.0000, 0.1900
 15.000, 1.1447, 0.05006, 0.04285, 0.0423,0.0577,1.0000,-5.0792, 0.0000, 0.1881


