xflr5 v6.49

 Calculated polar for: NACA 3622

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0024, 0.02257, 0.01337,-0.0710,0.7577,0.4133,-1.0527, 0.0000,30.8138
 -1.000, 0.1192, 0.02164, 0.01255,-0.0710,0.7303,0.4627,-0.8720, 0.0000, 0.8553
  0.000, 0.2349, 0.02093, 0.01193,-0.0708,0.6984,0.5149,-0.8635, 0.0000, 0.5488
  1.000, 0.3540, 0.02037, 0.01142,-0.0711,0.6630,0.5698,-0.9745, 0.0000, 0.4441
  2.000, 0.4807, 0.01997, 0.01095,-0.0728,0.6258,0.6270,-1.1022, 0.0000, 0.3924
  3.000, 0.5746, 0.02027, 0.01132,-0.0689,0.5842,0.6837,-1.2190, 0.0000, 0.3590
  4.000, 0.6706, 0.02066, 0.01178,-0.0653,0.5445,0.7473,-1.3519, 0.0000, 0.3349
  5.000, 0.7626, 0.02124, 0.01244,-0.0608,0.5072,0.8359,-1.4976, 0.0000, 0.3157
  6.000, 0.8649, 0.02245, 0.01379,-0.0600,0.4676,1.0000,-1.6683, 0.0000, 0.3041
  7.000, 0.9349, 0.02397, 0.01507,-0.0542,0.4318,1.0000,-1.8279, 0.0000, 0.2912
  8.000, 1.0045, 0.02587, 0.01672,-0.0487,0.3977,1.0000,-2.0064, 0.0000, 0.2801
  9.000, 1.0658, 0.02831, 0.01909,-0.0426,0.3648,1.0000,-2.1930, 0.0000, 0.2699
 10.000, 1.1167, 0.03148, 0.02227,-0.0361,0.3326,1.0000,-2.3798, 0.0000, 0.2605
 11.000, 1.1606, 0.03536, 0.02618,-0.0298,0.3022,1.0000,-2.5754, 0.0000, 0.2520
 12.000, 1.1967, 0.04014, 0.03103,-0.0240,0.2737,1.0000,-2.7679, 0.0000, 0.2443
 13.000, 1.2238, 0.04611, 0.03707,-0.0188,0.2473,1.0000,-2.9581, 0.0000, 0.2376
 14.000, 1.2429, 0.05350, 0.04461,-0.0149,0.2233,1.0000,-3.1306, 0.0000, 0.2320
 15.000, 1.2525, 0.06261, 0.05389,-0.0123,0.2014,1.0000,-3.2987, 0.0000, 0.2275


