xflr5 v6.49

 Calculated polar for: NACA 1724

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0840, 0.01658, 0.00794,-0.0375,0.6876,0.4596,-1.0504, 0.0000,-0.2361
 -1.000, 0.0154, 0.01639, 0.00769,-0.0347,0.6399,0.4991,-0.9159, 0.0000, 2.5943
  0.000, 0.1156, 0.01639, 0.00755,-0.0320,0.5956,0.5398,-0.8878, 0.0000, 0.5233
  1.000, 0.2104, 0.01651, 0.00775,-0.0283,0.5532,0.5820,-0.9978, 0.0000, 0.3738
  2.000, 0.3049, 0.01680, 0.00798,-0.0246,0.5132,0.6262,-1.1189, 0.0000, 0.3170
  3.000, 0.3973, 0.01723, 0.00846,-0.0205,0.4761,0.6707,-1.2510, 0.0000, 0.2861
  4.000, 0.4853, 0.01777, 0.00906,-0.0159,0.4403,0.7165,-1.3930, 0.0000, 0.2656
  5.000, 0.5675, 0.01844, 0.00982,-0.0101,0.4064,0.7629,-1.5446, 0.0000, 0.2494
  6.000, 0.6421, 0.01930, 0.01077,-0.0032,0.3747,0.8118,-1.7037, 0.0000, 0.2351
  7.000, 0.7171, 0.02055, 0.01211, 0.0032,0.3447,0.8679,-1.8766, 0.0000, 0.2244
  8.000, 0.8008, 0.02227, 0.01383, 0.0070,0.3154,0.9311,-2.0790, 0.0000, 0.2189
  9.000, 0.9109, 0.02455, 0.01619, 0.0037,0.2854,0.9866,-2.3290, 0.0000, 0.2227
 10.000, 0.9598, 0.02674, 0.01829, 0.0103,0.2609,1.0000,-2.5132, 0.0000, 0.2143
 11.000, 0.9979, 0.02973, 0.02123, 0.0179,0.2393,1.0000,-2.7017, 0.0000, 0.2051
 12.000, 1.0358, 0.03375, 0.02522, 0.0235,0.2186,1.0000,-2.8906, 0.0000, 0.1984
 13.000, 1.0693, 0.03891, 0.03046, 0.0276,0.1996,1.0000,-3.0790, 0.0000, 0.1931
 14.000, 1.0962, 0.04540, 0.03715, 0.0303,0.1824,1.0000,-3.2644, 0.0000, 0.1890
 15.000, 1.1160, 0.05335, 0.04527, 0.0317,0.1678,1.0000,-3.4306, 0.0000, 0.1859


