xflr5 v6.49

 Calculated polar for: Aerofoil5023

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     1.000 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4565, 0.00802, 0.00175,-0.1491,0.6091,0.0392,-1.6250, 0.0000, 0.5782
 -1.000, 0.5638, 0.00785, 0.00152,-0.1476,0.5864,0.0551,-1.0651, 0.0000, 0.5118
  0.000, 0.6722, 0.00772, 0.00144,-0.1464,0.5690,0.0813,-0.8439, 0.0000, 0.4665
  1.000, 0.7776, 0.00779, 0.00150,-0.1446,0.5444,0.1148,-0.9169, 0.0000, 0.4335
  2.000, 0.8811, 0.00793, 0.00167,-0.1425,0.5095,0.1663,-1.0145, 0.0000, 0.4082
  3.000, 0.9831, 0.00815, 0.00197,-0.1403,0.4742,0.2520,-1.1883, 0.0000, 0.3880
  4.000, 1.0814, 0.00830, 0.00246,-0.1376,0.4326,0.4796,-1.3887, 0.0000, 0.3713
  6.000, 1.2433, 0.01024, 0.00439,-0.1258,0.2398,1.0000,-1.8368, 0.0000, 0.3428
  7.000, 1.3062, 0.01166, 0.00551,-0.1164,0.1762,1.0000,-2.0724, 0.0000, 0.3294
  8.000, 1.3642, 0.01324, 0.00686,-0.1065,0.1280,1.0000,-2.5429, 0.0000, 0.3171
  9.000, 1.4220, 0.01484, 0.00838,-0.0973,0.1002,1.0000,-3.1195, 0.0000, 0.3059
 10.000, 1.4699, 0.01695, 0.01043,-0.0873,0.0742,1.0000,-3.7018, 0.0000, 0.2954
 11.000, 1.5022, 0.02007, 0.01346,-0.0765,0.0462,1.0000,-4.2491, 0.0000, 0.2852
 12.000, 1.5097, 0.02537, 0.01867,-0.0649,0.0155,1.0000,-4.7037, 0.0000, 0.2756
 13.000, 1.5374, 0.03041, 0.02389,-0.0578,0.0118,1.0000,-5.2575, 0.0000, 0.2683
 14.000, 1.5651, 0.03621, 0.02990,-0.0525,0.0103,1.0000,-5.8574, 0.0000, 0.2623
 15.000, 1.5805, 0.04391, 0.03786,-0.0483,0.0090,1.0000,-6.4142, 0.0000, 0.2572


