xflr5 v6.49

 Calculated polar for: NACA 3315

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1053, 0.01390, 0.00519,-0.0648,0.7228,0.2696,-0.9698, 0.0000, 0.8750
 -1.000, 0.1981, 0.01247, 0.00485,-0.0604,0.6599,0.6216,-0.7344, 0.0000, 0.5561
  0.000, 0.2999, 0.01240, 0.00504,-0.0561,0.5992,0.8291,-0.8290, 0.0000, 0.4350
  1.000, 0.4310, 0.01307, 0.00533,-0.0584,0.5380,0.9449,-0.9465, 0.0000, 0.3817
  2.000, 0.5996, 0.01382, 0.00560,-0.0704,0.4858,0.9966,-1.0975, 0.0000, 0.3623
  3.000, 0.6914, 0.01450, 0.00594,-0.0673,0.4528,1.0000,-1.2088, 0.0000, 0.3410
  4.000, 0.7784, 0.01532, 0.00655,-0.0628,0.4263,1.0000,-1.3286, 0.0000, 0.3233
  5.000, 0.8683, 0.01627, 0.00745,-0.0589,0.4034,1.0000,-1.4675, 0.0000, 0.3094
  6.000, 0.9606, 0.01738, 0.00854,-0.0556,0.3823,1.0000,-1.6401, 0.0000, 0.2982
  7.000, 1.0528, 0.01863, 0.00985,-0.0525,0.3609,1.0000,-1.8816, 0.0000, 0.2890
  8.000, 1.1413, 0.01995, 0.01125,-0.0489,0.3375,1.0000,-2.1988, 0.0000, 0.2806
  9.000, 1.2217, 0.02132, 0.01287,-0.0442,0.3101,1.0000,-2.5644, 0.0000, 0.2725
 10.000, 1.2884, 0.02286, 0.01466,-0.0376,0.2769,1.0000,-2.9422, 0.0000, 0.2639
 11.000, 1.3347, 0.02522, 0.01716,-0.0288,0.2395,1.0000,-3.3300, 0.0000, 0.2547
 12.000, 1.3649, 0.02931, 0.02132,-0.0206,0.1964,1.0000,-3.6827, 0.0000, 0.2463
 13.000, 1.3754, 0.03603, 0.02817,-0.0140,0.1560,1.0000,-3.9774, 0.0000, 0.2394
 14.000, 1.3661, 0.04626, 0.03858,-0.0105,0.1229,1.0000,-4.2399, 0.0000, 0.2347
 15.000, 1.3391, 0.06044, 0.05302,-0.0107,0.1011,1.0000,-4.4179, 0.0000, 0.2327


