xflr5 v6.49

 Calculated polar for: Aerofoil1038

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4015, 0.01340, 0.00499,-0.1363,0.7006,0.0573,-1.6969, 0.0000, 0.5919
 -1.000, 0.5093, 0.01276, 0.00429,-0.1351,0.6804,0.0935,-1.0824, 0.0000, 0.5160
  0.000, 0.6165, 0.01243, 0.00409,-0.1339,0.6613,0.1606,-0.8376, 0.0000, 0.4666
  1.000, 0.7233, 0.01228, 0.00432,-0.1328,0.6459,0.3048,-0.9021, 0.0000, 0.4318
  3.000, 0.9340, 0.01168, 0.00482,-0.1292,0.5920,1.0000,-1.3266, 0.0000, 0.3842
  4.000, 1.0301, 0.01220, 0.00517,-0.1255,0.5471,1.0000,-1.6997, 0.0000, 0.3665
  5.000, 1.1053, 0.01330, 0.00581,-0.1181,0.4221,1.0000,-2.0750, 0.0000, 0.3502
  6.000, 1.0768, 0.01868, 0.00935,-0.0945,0.1064,1.0000,-2.2413, 0.0000, 0.3299
  7.000, 1.1130, 0.02160, 0.01225,-0.0832,0.0791,1.0000,-2.5666, 0.0000, 0.3157
  8.000, 1.1480, 0.02524, 0.01599,-0.0737,0.0656,1.0000,-2.9167, 0.0000, 0.3037
  9.000, 1.1814, 0.02979, 0.02073,-0.0658,0.0578,1.0000,-3.2629, 0.0000, 0.2937
 10.000, 1.2158, 0.03508, 0.02610,-0.0595,0.0509,1.0000,-3.6476, 0.0000, 0.2853
 11.000, 1.2614, 0.04010, 0.03140,-0.0549,0.0460,1.0000,-4.0853, 0.0000, 0.2782
 12.000, 1.3069, 0.04571, 0.03712,-0.0510,0.0413,1.0000,-4.5432, 0.0000, 0.2720
 13.000, 1.3586, 0.05131, 0.04316,-0.0480,0.0376,1.0000,-5.0206, 0.0000, 0.2665
 14.000, 1.4015, 0.05804, 0.05025,-0.0457,0.0347,1.0000,-5.5283, 0.0000, 0.2618
 15.000, 1.4349, 0.06659, 0.05929,-0.0442,0.0321,1.0000,-5.9832, 0.0000, 0.2579


