xflr5 v6.49

 Calculated polar for: NACA 4520

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1791, 0.02073, 0.01128,-0.1016,0.7440,0.3612,-0.9570, 0.0000, 0.8292
 -1.000, 0.2788, 0.02044, 0.01108,-0.0991,0.7155,0.4214,-0.8392, 0.0000, 0.6078
  0.000, 0.3846, 0.02021, 0.01099,-0.0976,0.6882,0.4934,-0.9270, 0.0000, 0.5015
  1.000, 0.4945, 0.01994, 0.01094,-0.0965,0.6612,0.5796,-1.0251, 0.0000, 0.4402
  2.000, 0.6023, 0.01971, 0.01099,-0.0947,0.6331,0.6942,-1.1313, 0.0000, 0.4002
  3.000, 0.7100, 0.01966, 0.01129,-0.0921,0.6034,0.8784,-1.2483, 0.0000, 0.3709
  4.000, 0.8402, 0.02025, 0.01166,-0.0962,0.5710,1.0000,-1.3922, 0.0000, 0.3543
  5.000, 0.9182, 0.02122, 0.01241,-0.0904,0.5388,1.0000,-1.5139, 0.0000, 0.3368
  6.000, 0.9901, 0.02245, 0.01348,-0.0838,0.5067,1.0000,-1.6463, 0.0000, 0.3214
  7.000, 1.0610, 0.02401, 0.01495,-0.0774,0.4742,1.0000,-1.7971, 0.0000, 0.3082
  8.000, 1.1276, 0.02594, 0.01683,-0.0711,0.4414,1.0000,-1.9664, 0.0000, 0.2966
  9.000, 1.1876, 0.02833, 0.01918,-0.0644,0.4083,1.0000,-2.1542, 0.0000, 0.2861
 10.000, 1.2396, 0.03135, 0.02219,-0.0576,0.3750,1.0000,-2.3532, 0.0000, 0.2766
 11.000, 1.2763, 0.03552, 0.02649,-0.0503,0.3419,1.0000,-2.5487, 0.0000, 0.2676
 12.000, 1.3030, 0.04087, 0.03198,-0.0435,0.3093,1.0000,-2.7436, 0.0000, 0.2595
 13.000, 1.3217, 0.04758, 0.03887,-0.0378,0.2775,1.0000,-2.9358, 0.0000, 0.2526
 14.000, 1.3315, 0.05594, 0.04740,-0.0334,0.2473,1.0000,-3.1149, 0.0000, 0.2469
 15.000, 1.3341, 0.06593, 0.05758,-0.0306,0.2191,1.0000,-3.2840, 0.0000, 0.2423


