xflr5 v6.49

 Calculated polar for: Aerofoil1643

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4032, 0.01985, 0.01097,-0.1205,0.6670,0.0651,-1.7341, 0.0000, 0.5505
 -1.000, 0.5097, 0.01814, 0.00872,-0.1188,0.6332,0.1018,-1.1474, 0.0000, 0.4827
  0.000, 0.6145, 0.01736, 0.00776,-0.1170,0.5987,0.1773,-1.0822, 0.0000, 0.4384
  1.000, 0.7182, 0.01688, 0.00743,-0.1152,0.5628,0.3657,-1.2365, 0.0000, 0.4070
  3.000, 0.9220, 0.01700, 0.00763,-0.1106,0.4842,1.0000,-1.5686, 0.0000, 0.3640
  4.000, 1.0168, 0.01801, 0.00831,-0.1076,0.4429,1.0000,-1.7453, 0.0000, 0.3485
  5.000, 1.1054, 0.01927, 0.00929,-0.1038,0.3987,1.0000,-1.9193, 0.0000, 0.3352
  6.000, 1.1850, 0.02086, 0.01088,-0.0988,0.3513,1.0000,-2.0853, 0.0000, 0.3233
  7.000, 1.2151, 0.02374, 0.01299,-0.0870,0.2467,1.0000,-2.2169, 0.0000, 0.3100
  8.000, 1.2274, 0.02804, 0.01675,-0.0748,0.1671,1.0000,-2.3254, 0.0000, 0.2979
 10.000, 1.2139, 0.04478, 0.03318,-0.0596,0.0132,1.0000,-2.4354, 0.0000, 0.2827
 11.000, 1.2208, 0.05470, 0.04377,-0.0577,0.0125,1.0000,-2.4925, 0.0000, 0.2790
 12.000, 1.2099, 0.06866, 0.05846,-0.0587,0.0122,1.0000,-2.5056, 0.0000, 0.2786
 13.000, 1.1809, 0.08809, 0.07869,-0.0641,0.0122,1.0000,-2.5743, 0.0000, 0.2827
 14.000, 1.1434, 0.11218, 0.10356,-0.0734,0.0122,1.0000,-2.6202, 0.0000, 0.2912
 15.000, 1.1107, 0.13728, 0.12932,-0.0845,0.0122,1.0000,-2.6300, 0.0000, 0.3019


