xflr5 v6.49

 Calculated polar for: Aerofoil1742

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0538, 0.02701, 0.01814,-0.0920,0.8660,0.0491,-2.4308, 0.0000, 1.9758
 -1.000, 0.1794, 0.02377, 0.01435,-0.0942,0.8512,0.0719,-1.7997, 0.0000, 0.7772
  0.000, 0.2795, 0.02229, 0.01277,-0.0915,0.8257,0.1111,-1.2276, 0.0000, 0.5772
  1.000, 0.3860, 0.02140, 0.01205,-0.0903,0.8023,0.1913,-0.7174, 0.0000, 0.4821
  2.000, 0.5729, 0.01910, 0.01146,-0.1052,0.7925,1.0000,-0.6625, 0.0000, 0.4308
  3.000, 0.6796, 0.01934, 0.01141,-0.1037,0.7659,1.0000,-0.7986, 0.0000, 0.3988
  4.000, 0.7946, 0.01945, 0.01148,-0.1037,0.7404,1.0000,-1.0788, 0.0000, 0.3758
  5.000, 0.9466, 0.01790, 0.00985,-0.1089,0.6869,1.0000,-1.4924, 0.0000, 0.3592
  6.000, 1.0167, 0.01839, 0.01024,-0.0992,0.5905,1.0000,-1.9023, 0.0000, 0.3405
  7.000, 1.0607, 0.02013, 0.01129,-0.0854,0.4010,1.0000,-2.3065, 0.0000, 0.3223
  8.000, 1.0515, 0.02537, 0.01506,-0.0661,0.1655,1.0000,-2.5794, 0.0000, 0.3034
  9.000, 1.0793, 0.02953, 0.01909,-0.0543,0.1135,1.0000,-2.9775, 0.0000, 0.2895
 10.000, 1.1138, 0.03381, 0.02348,-0.0446,0.0873,1.0000,-3.4029, 0.0000, 0.2778
 11.000, 1.1536, 0.03835, 0.02826,-0.0366,0.0682,1.0000,-3.8798, 0.0000, 0.2681
 12.000, 1.1943, 0.04345, 0.03366,-0.0298,0.0545,1.0000,-4.3786, 0.0000, 0.2598
 13.000, 1.2330, 0.04944, 0.04013,-0.0237,0.0448,1.0000,-4.8534, 0.0000, 0.2525
 14.000, 1.2624, 0.05724, 0.04856,-0.0183,0.0392,1.0000,-5.2486, 0.0000, 0.2460
 15.000, 1.2578, 0.06749, 0.05965,-0.0132,0.0353,1.0000,-5.5126, 0.0000, 0.2403


