xflr5 v6.49

 Calculated polar for: Aerofoil1376

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3654, 0.01782, 0.00843,-0.1267,0.7458,0.0728,-1.6698, 0.0000, 0.5988
 -1.000, 0.4799, 0.01665, 0.00702,-0.1266,0.7163,0.1159,-1.0962, 0.0000, 0.5141
  0.000, 0.5899, 0.01618, 0.00659,-0.1255,0.6888,0.2026,-0.7388, 0.0000, 0.4618
  1.000, 0.6893, 0.01547, 0.00683,-0.1227,0.6626,0.5209,-0.8503, 0.0000, 0.4259
  3.000, 0.9052, 0.01637, 0.00778,-0.1191,0.6085,1.0000,-1.2668, 0.0000, 0.3773
  4.000, 0.9944, 0.01680, 0.00808,-0.1133,0.5604,1.0000,-1.5098, 0.0000, 0.3585
  5.000, 1.0832, 0.01739, 0.00862,-0.1077,0.5118,1.0000,-1.7829, 0.0000, 0.3427
  6.000, 1.1597, 0.01819, 0.00943,-0.1000,0.4393,1.0000,-2.0614, 0.0000, 0.3282
  7.000, 1.2099, 0.02013, 0.01078,-0.0882,0.3062,1.0000,-2.3226, 0.0000, 0.3135
  8.000, 1.2342, 0.02344, 0.01357,-0.0735,0.2124,1.0000,-2.5468, 0.0000, 0.2988
  9.000, 1.2622, 0.02702, 0.01709,-0.0610,0.1688,1.0000,-2.8030, 0.0000, 0.2862
 10.000, 1.2912, 0.03118, 0.02137,-0.0508,0.1416,1.0000,-3.1480, 0.0000, 0.2757
 11.000, 1.3228, 0.03613, 0.02652,-0.0431,0.1234,1.0000,-3.5180, 0.0000, 0.2673
 12.000, 1.3556, 0.04186, 0.03243,-0.0373,0.1086,1.0000,-3.9206, 0.0000, 0.2605
 13.000, 1.3854, 0.04829, 0.03938,-0.0329,0.0965,1.0000,-4.3265, 0.0000, 0.2549
 14.000, 1.4083, 0.05627, 0.04788,-0.0298,0.0863,1.0000,-4.7028, 0.0000, 0.2504
 15.000, 1.4170, 0.06575, 0.05769,-0.0285,0.0768,1.0000,-5.0442, 0.0000, 0.2473


