xflr5 v6.49

 Calculated polar for: Aerofoil1648

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1555, 0.02591, 0.01757,-0.1007,0.8357,0.0459,-2.3429, 0.0000, 0.9037
 -1.000, 0.2902, 0.02192, 0.01283,-0.1034,0.8214,0.0681,-1.7774, 0.0000, 0.6078
  0.000, 0.3962, 0.02044, 0.01130,-0.1014,0.7959,0.1069,-1.2156, 0.0000, 0.5053
  1.000, 0.5157, 0.01931, 0.01035,-0.1019,0.7715,0.1951,-0.6828, 0.0000, 0.4454
  3.000, 0.8264, 0.01721, 0.00947,-0.1172,0.7261,1.0000,-1.2355, 0.0000, 0.3873
  4.000, 0.9340, 0.01701, 0.00888,-0.1140,0.6555,1.0000,-1.5566, 0.0000, 0.3663
  5.000, 0.9991, 0.01771, 0.00931,-0.1033,0.5702,1.0000,-1.8419, 0.0000, 0.3464
  6.000, 1.0425, 0.01925, 0.01023,-0.0894,0.4179,1.0000,-2.1076, 0.0000, 0.3273
  7.000, 1.0350, 0.02397, 0.01341,-0.0698,0.1884,1.0000,-2.2761, 0.0000, 0.3076
  8.000, 1.0640, 0.02785, 0.01702,-0.0579,0.1353,1.0000,-2.5297, 0.0000, 0.2932
  9.000, 1.0990, 0.03188, 0.02099,-0.0481,0.1113,1.0000,-2.8015, 0.0000, 0.2811
 10.000, 1.1460, 0.03583, 0.02511,-0.0407,0.0968,1.0000,-3.1147, 0.0000, 0.2713
 11.000, 1.1995, 0.04012, 0.02956,-0.0348,0.0852,1.0000,-3.4668, 0.0000, 0.2632
 12.000, 1.2580, 0.04486, 0.03440,-0.0302,0.0768,1.0000,-3.8546, 0.0000, 0.2565
 13.000, 1.3058, 0.05049, 0.04065,-0.0253,0.0700,1.0000,-4.2214, 0.0000, 0.2502
 14.000, 1.3378, 0.05712, 0.04770,-0.0205,0.0648,1.0000,-4.5596, 0.0000, 0.2443
 15.000, 1.3454, 0.06699, 0.05830,-0.0164,0.0614,1.0000,-4.7748, 0.0000, 0.2392


