xflr5 v6.49

 Calculated polar for: NACA 4014

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1491, 0.01151, 0.00464,-0.0266,0.7454,0.7748,-0.5717, 0.0000, 0.4354
 -1.000, 0.2628, 0.01171, 0.00483,-0.0248,0.6761,0.8709,-0.7062, 0.0000, 0.3456
  0.000, 0.3903, 0.01227, 0.00514,-0.0267,0.5971,0.9388,-0.8975, 0.0000, 0.3167
  1.000, 0.5348, 0.01304, 0.00554,-0.0334,0.5061,0.9807,-1.1788, 0.0000, 0.3088
  2.000, 0.6590, 0.01394, 0.00609,-0.0371,0.4098,1.0001,-1.5157, 0.0000, 0.3009
  3.000, 0.7361, 0.01509, 0.00689,-0.0313,0.3234,1.0001,-1.8379, 0.0000, 0.2855
  4.000, 0.8110, 0.01663, 0.00809,-0.0254,0.2409,1.0001,-2.2065, 0.0000, 0.2726
  5.000, 0.8849, 0.01860, 0.00976,-0.0198,0.1711,1.0001,-2.6162, 0.0000, 0.2619
  6.000, 0.9577, 0.02092, 0.01193,-0.0145,0.1218,1.0001,-3.0683, 0.0000, 0.2530
  7.000, 1.0240, 0.02364, 0.01466,-0.0088,0.0919,1.0001,-3.5404, 0.0000, 0.2447
  8.000, 1.0762, 0.02685, 0.01801,-0.0017,0.0742,1.0001,-3.9955, 0.0000, 0.2357
  9.000, 1.1193, 0.03100, 0.02240, 0.0048,0.0624,1.0001,-4.4535, 0.0000, 0.2278
 10.000, 1.1530, 0.03649, 0.02816, 0.0097,0.0541,1.0001,-4.8904, 0.0000, 0.2215
 11.000, 1.1752, 0.04374, 0.03566, 0.0127,0.0484,1.0001,-5.2832, 0.0000, 0.2169
 12.000, 1.1891, 0.05292, 0.04540, 0.0133,0.0436,1.0001,-5.6324, 0.0000, 0.2141
 13.000, 1.1879, 0.06470, 0.05756, 0.0116,0.0406,1.0001,-5.9159, 0.0000, 0.2131
 14.000, 1.1633, 0.08145, 0.07503, 0.0059,0.0378,1.0001,-6.0152, 0.0000, 0.2155
 15.000, 1.1267, 0.10205, 0.09613,-0.0036,0.0358,1.0001,-6.0010, 0.0000, 0.2215


