xflr5 v6.49

 Calculated polar for: NACA 4317

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1899, 0.01804, 0.00811,-0.0800,0.6748,0.2189,-1.0502, 0.0000, 0.6782
 -1.000, 0.2861, 0.01646, 0.00736,-0.0769,0.6221,0.4832,-0.9210, 0.0000, 0.5194
  0.000, 0.3826, 0.01613, 0.00776,-0.0712,0.5693,0.8210,-1.0158, 0.0000, 0.4334
  1.000, 0.5325, 0.01699, 0.00806,-0.0771,0.5224,0.9586,-1.1475, 0.0000, 0.3902
  2.000, 0.6813, 0.01781, 0.00836,-0.0856,0.4856,1.0000,-1.2857, 0.0000, 0.3696
  3.000, 0.7603, 0.01871, 0.00884,-0.0802,0.4601,1.0000,-1.3833, 0.0000, 0.3479
  4.000, 0.8434, 0.01982, 0.00982,-0.0754,0.4401,1.0000,-1.4877, 0.0000, 0.3306
  5.000, 0.9345, 0.02120, 0.01095,-0.0721,0.4225,1.0000,-1.6091, 0.0000, 0.3171
  6.000, 1.0222, 0.02270, 0.01252,-0.0686,0.4061,1.0000,-1.7344, 0.0000, 0.3056
  7.000, 1.1149, 0.02452, 0.01431,-0.0662,0.3916,1.0000,-1.8772, 0.0000, 0.2965
  8.000, 1.1936, 0.02644, 0.01647,-0.0617,0.3754,1.0000,-2.0231, 0.0000, 0.2874
  9.000, 1.2781, 0.02865, 0.01879,-0.0585,0.3613,1.0000,-2.2027, 0.0000, 0.2799
 10.000, 1.3306, 0.03123, 0.02182,-0.0507,0.3452,1.0000,-2.3949, 0.0000, 0.2706
 11.000, 1.3871, 0.03403, 0.02487,-0.0442,0.3298,1.0000,-2.6492, 0.0000, 0.2626
 12.000, 1.4115, 0.03795, 0.02922,-0.0352,0.3118,1.0000,-2.8792, 0.0000, 0.2538
 13.000, 1.4056, 0.04492, 0.03672,-0.0268,0.2925,1.0000,-3.0618, 0.0000, 0.2457
 14.000, 1.3908, 0.05423, 0.04644,-0.0219,0.2718,1.0000,-3.2262, 0.0000, 0.2400
 15.000, 1.1965, 0.09038, 0.08319,-0.0264,0.2373,1.0000,-2.8566, 0.0000, 0.2436


