xflr5 v6.49

 Calculated polar for: NACA 5022

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2193, 0.01545, 0.00698,-0.0255,0.5722,0.6094,-0.9381, 0.0000, 0.3766
 -1.000, 0.3180, 0.01564, 0.00722,-0.0224,0.5305,0.6686,-1.0613, 0.0000, 0.3223
  0.000, 0.4156, 0.01600, 0.00772,-0.0191,0.4899,0.7319,-1.1983, 0.0000, 0.2928
  1.000, 0.5117, 0.01662, 0.00839,-0.0156,0.4506,0.7974,-1.3502, 0.0000, 0.2738
  2.000, 0.6062, 0.01753, 0.00928,-0.0122,0.4127,0.8629,-1.5210, 0.0000, 0.2605
  3.000, 0.7145, 0.01877, 0.01055,-0.0121,0.3748,0.9174,-1.7264, 0.0000, 0.2547
  4.000, 0.8276, 0.02028, 0.01200,-0.0142,0.3369,0.9631,-1.9622, 0.0000, 0.2527
  6.000, 0.9747, 0.02350, 0.01506,-0.0073,0.2728,1.0001,-2.4082, 0.0000, 0.2382
  7.000, 1.0016, 0.02564, 0.01713, 0.0038,0.2478,1.0001,-2.5908, 0.0000, 0.2242
  8.000, 1.0404, 0.02877, 0.02026, 0.0107,0.2234,1.0001,-2.8020, 0.0000, 0.2151
  9.000, 1.0777, 0.03293, 0.02446, 0.0157,0.2010,1.0001,-3.0167, 0.0000, 0.2080
 10.000, 1.1080, 0.03834, 0.02992, 0.0193,0.1812,1.0001,-3.2282, 0.0000, 0.2023
 11.000, 1.1306, 0.04517, 0.03684, 0.0215,0.1637,1.0001,-3.4273, 0.0000, 0.1978
 12.000, 1.1457, 0.05358, 0.04540, 0.0221,0.1480,1.0001,-3.6137, 0.0000, 0.1945
 13.000, 1.1551, 0.06353, 0.05565, 0.0212,0.1347,1.0001,-3.7777, 0.0000, 0.1924
 14.000, 1.1556, 0.07517, 0.06752, 0.0190,0.1231,1.0001,-3.9248, 0.0000, 0.1911
 15.000, 1.1529, 0.08765, 0.08011, 0.0158,0.1131,1.0001,-4.0551, 0.0000, 0.1908


