xflr5 v6.49

 Calculated polar for: NACA 5915

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2209, 0.02429, 0.01758,-0.1612,0.9074,0.3511,-0.8251, 0.0000, 0.9853
 -1.000, 0.3655, 0.02355, 0.01709,-0.1680,0.8796,0.4281,-0.5761, 0.0000, 0.7099
  0.000, 0.5185, 0.02237, 0.01618,-0.1757,0.8513,0.5033,-0.6870, 0.0000, 0.5867
  1.000, 0.6900, 0.02011, 0.01407,-0.1867,0.8086,0.5734,-0.8311, 0.0000, 0.5168
  2.000, 0.8698, 0.01796, 0.01172,-0.1995,0.7255,0.6342,-1.0223, 0.0000, 0.4745
  3.000, 0.9839, 0.01846, 0.01184,-0.1989,0.6242,0.6794,-1.2244, 0.0000, 0.4461
  4.000, 1.0636, 0.01966, 0.01275,-0.1912,0.5308,0.7128,-1.4506, 0.0000, 0.4225
  5.000, 1.1370, 0.02124, 0.01402,-0.1826,0.4415,0.7410,-1.7200, 0.0000, 0.4020
  6.000, 1.2085, 0.02313, 0.01565,-0.1741,0.3532,0.7654,-2.0307, 0.0000, 0.3842
  7.000, 1.2754, 0.02554, 0.01777,-0.1654,0.2690,0.7876,-2.3773, 0.0000, 0.3685
  8.000, 1.3239, 0.02801, 0.02008,-0.1532,0.2003,0.8025,-2.7260, 0.0000, 0.3531
  9.000, 1.3814, 0.03122, 0.02317,-0.1442,0.1449,0.8197,-3.1276, 0.0000, 0.3402
 10.000, 1.4279, 0.03484, 0.02682,-0.1338,0.1084,0.8351,-3.5268, 0.0000, 0.3280
 11.000, 1.4666, 0.03920, 0.03133,-0.1234,0.0849,0.8476,-3.9418, 0.0000, 0.3168
 12.000, 1.4997, 0.04499, 0.03736,-0.1144,0.0697,0.8606,-4.3539, 0.0000, 0.3071
 13.000, 1.5200, 0.05185, 0.04456,-0.1057,0.0596,0.8705,-4.7345, 0.0000, 0.2985
 14.000, 1.5356, 0.06098, 0.05411,-0.1002,0.0522,0.8798,-5.1202, 0.0000, 0.2921
 15.000, 1.5343, 0.07231, 0.06582,-0.0963,0.0468,0.8873,-5.4373, 0.0000, 0.2875


