xflr5 v6.49

 Calculated polar for: NACA 4823

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0986, 0.02066, 0.01256,-0.1123,0.7689,0.3825,-1.0535, 0.0000, 1.4142
 -1.000, 0.2680, 0.01877, 0.01057,-0.1225,0.7362,0.4283,-0.8410, 0.0000, 0.7082
  0.000, 0.4150, 0.01814, 0.00986,-0.1290,0.6894,0.4730,-0.9623, 0.0000, 0.5567
  1.000, 0.5430, 0.01821, 0.00986,-0.1319,0.6411,0.5172,-1.0835, 0.0000, 0.4860
  2.000, 0.6547, 0.01873, 0.01031,-0.1319,0.5951,0.5606,-1.2062, 0.0000, 0.4423
  3.000, 0.7563, 0.01952, 0.01109,-0.1298,0.5519,0.6035,-1.3345, 0.0000, 0.4107
  4.000, 0.8497, 0.02056, 0.01214,-0.1262,0.5112,0.6456,-1.4707, 0.0000, 0.3860
  5.000, 0.9346, 0.02184, 0.01346,-0.1212,0.4727,0.6842,-1.6150, 0.0000, 0.3654
  6.000, 1.0138, 0.02334, 0.01497,-0.1153,0.4363,0.7180,-1.7702, 0.0000, 0.3479
  7.000, 1.0902, 0.02508, 0.01670,-0.1095,0.4016,0.7500,-1.9397, 0.0000, 0.3330
  8.000, 1.1599, 0.02720, 0.01880,-0.1031,0.3687,0.7816,-2.1202, 0.0000, 0.3198
  9.000, 1.2219, 0.02961, 0.02122,-0.0959,0.3372,0.8097,-2.3099, 0.0000, 0.3078
 10.000, 1.2736, 0.03253, 0.02417,-0.0880,0.3072,0.8340,-2.5033, 0.0000, 0.2966
 11.000, 1.3192, 0.03611, 0.02787,-0.0803,0.2791,0.8584,-2.7021, 0.0000, 0.2865
 12.000, 1.3593, 0.04051, 0.03244,-0.0733,0.2533,0.8835,-2.9028, 0.0000, 0.2776
 13.000, 1.3895, 0.04610, 0.03825,-0.0667,0.2298,0.9091,-3.0975, 0.0000, 0.2697
 15.000, 1.4212, 0.06211, 0.05455,-0.0581,0.1885,1.0000,-3.4526, 0.0000, 0.2580


