xflr5 v6.49

 Calculated polar for: Aerofoil1860

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3462, 0.01575, 0.00758,-0.1295,0.8335,0.0656,-1.6623, 0.0000, 0.6265
 -1.000, 0.4638, 0.01438, 0.00609,-0.1301,0.8067,0.1081,-1.0314, 0.0000, 0.5308
  0.000, 0.5783, 0.01354, 0.00532,-0.1300,0.7752,0.1890,-0.7312, 0.0000, 0.4738
  1.000, 0.6887, 0.01277, 0.00499,-0.1292,0.7375,0.3988,-0.8728, 0.0000, 0.4355
  3.000, 0.9048, 0.01239, 0.00485,-0.1257,0.6288,1.0000,-1.2059, 0.0000, 0.3847
  4.000, 1.0005, 0.01318, 0.00535,-0.1221,0.5697,1.0000,-1.3903, 0.0000, 0.3667
  5.000, 1.0883, 0.01422, 0.00617,-0.1172,0.4999,1.0000,-1.5851, 0.0000, 0.3512
  6.000, 1.1619, 0.01571, 0.00736,-0.1100,0.4067,1.0000,-1.7824, 0.0000, 0.3369
  7.000, 1.2188, 0.01777, 0.00909,-0.1003,0.3159,1.0000,-2.1315, 0.0000, 0.3232
  8.000, 1.2672, 0.02015, 0.01137,-0.0897,0.2535,1.0000,-2.7254, 0.0000, 0.3105
  9.000, 1.3073, 0.02318, 0.01420,-0.0793,0.1872,1.0000,-3.3113, 0.0000, 0.2989
 10.000, 1.3468, 0.02672, 0.01770,-0.0703,0.1319,1.0000,-3.8747, 0.0000, 0.2889
 11.000, 1.3451, 0.03427, 0.02446,-0.0593,0.0218,1.0000,-4.2579, 0.0000, 0.2793
 12.000, 1.3644, 0.04116, 0.03193,-0.0524,0.0174,1.0000,-4.7321, 0.0000, 0.2718
 13.000, 1.3615, 0.05121, 0.04265,-0.0475,0.0157,1.0000,-5.0949, 0.0000, 0.2665
 14.000, 1.3481, 0.06442, 0.05658,-0.0465,0.0146,1.0000,-5.3913, 0.0000, 0.2642
 15.000, 1.3198, 0.08252, 0.07534,-0.0506,0.0140,1.0000,-5.5591, 0.0000, 0.2660


