xflr5 v6.49

 Calculated polar for: NACA 0018

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.2072, 0.01214, 0.00470,-0.0049,0.7493,0.5014,-0.8952, 0.0000, 0.2155
 -1.000,-0.1035, 0.01188, 0.00440,-0.0025,0.6863,0.5617,-0.7478, 0.0000, 0.2157
  0.000,-0.0000, 0.01181, 0.00430, 0.0000,0.6233,0.6233,-0.6244, 0.0000, 0.4440
  1.000, 0.1035, 0.01188, 0.00440, 0.0025,0.5617,0.6863,-0.7478, 0.0000, 0.2157
  2.000, 0.2072, 0.01214, 0.00470, 0.0049,0.5014,0.7493,-0.8952, 0.0000, 0.2156
  3.000, 0.3114, 0.01263, 0.00519, 0.0073,0.4427,0.8096,-1.0698, 0.0000, 0.2156
  4.000, 0.4170, 0.01337, 0.00589, 0.0092,0.3850,0.8627,-1.2821, 0.0000, 0.2165
  5.000, 0.5259, 0.01437, 0.00675, 0.0102,0.3282,0.9068,-1.5354, 0.0000, 0.2187
  6.000, 0.6370, 0.01559, 0.00781, 0.0101,0.2734,0.9438,-1.8321, 0.0000, 0.2216
  7.000, 0.7636, 0.01714, 0.00915, 0.0061,0.2210,0.9677,-2.1913, 0.0000, 0.2289
  8.000, 0.8916, 0.01891, 0.01080, 0.0009,0.1757,0.9884,-2.6104, 0.0000, 0.2350
  9.000, 0.9858, 0.02071, 0.01253, 0.0019,0.1422,1.0000,-2.9954, 0.0000, 0.2330
 10.000, 1.0003, 0.02226, 0.01411, 0.0182,0.1247,1.0000,-3.2590, 0.0000, 0.2152
 11.000, 1.0285, 0.02467, 0.01655, 0.0299,0.1079,1.0000,-3.5559, 0.0000, 0.2026
 12.000, 1.0679, 0.02824, 0.02023, 0.0370,0.0941,1.0000,-3.8784, 0.0000, 0.1954
 13.000, 1.1004, 0.03337, 0.02555, 0.0417,0.0839,1.0000,-4.1801, 0.0000, 0.1902
 14.000, 1.1243, 0.04028, 0.03265, 0.0440,0.0746,1.0000,-4.4921, 0.0000, 0.1869
 15.000, 1.1404, 0.04895, 0.04165, 0.0442,0.0677,1.0000,-4.7730, 0.0000, 0.1851


