xflr5 v6.49

 Calculated polar for: Aerofoil1649

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3566, 0.01525, 0.00648,-0.1242,0.7123,0.0580,-1.8208, 0.0000, 0.5999
 -1.000, 0.4740, 0.01442, 0.00542,-0.1247,0.6730,0.0929,-1.1803, 0.0000, 0.5131
  0.000, 0.5804, 0.01407, 0.00504,-0.1229,0.6366,0.1600,-0.8366, 0.0000, 0.4603
  2.000, 0.8057, 0.01313, 0.00529,-0.1218,0.5519,1.0000,-1.1761, 0.0000, 0.3974
  3.000, 0.8942, 0.01375, 0.00551,-0.1160,0.5085,1.0000,-1.3557, 0.0000, 0.3748
  4.000, 0.9771, 0.01441, 0.00597,-0.1092,0.4579,1.0000,-1.5461, 0.0000, 0.3558
  5.000, 1.0469, 0.01532, 0.00657,-0.1000,0.3888,1.0000,-1.7391, 0.0000, 0.3383
  6.000, 1.1092, 0.01671, 0.00760,-0.0899,0.3151,1.0000,-1.9421, 0.0000, 0.3226
  7.000, 1.1679, 0.01849, 0.00915,-0.0798,0.2596,1.0000,-2.1491, 0.0000, 0.3086
  8.000, 1.2244, 0.02043, 0.01106,-0.0699,0.2208,1.0000,-2.3728, 0.0000, 0.2960
  9.000, 1.2772, 0.02263, 0.01336,-0.0600,0.1953,1.0000,-2.5986, 0.0000, 0.2845
 10.000, 1.3206, 0.02531, 0.01616,-0.0497,0.1746,1.0000,-2.8209, 0.0000, 0.2735
 11.000, 1.3613, 0.02832, 0.01947,-0.0402,0.1590,1.0000,-3.0774, 0.0000, 0.2638
 12.000, 1.3941, 0.03216, 0.02367,-0.0313,0.1457,1.0000,-3.5187, 0.0000, 0.2551
 13.000, 1.4182, 0.03698, 0.02884,-0.0237,0.1348,1.0000,-3.9621, 0.0000, 0.2475
 14.000, 1.4376, 0.04300, 0.03534,-0.0180,0.1248,1.0000,-4.3995, 0.0000, 0.2414
 15.000, 1.4387, 0.05086, 0.04360,-0.0143,0.1134,1.0000,-4.7684, 0.0000, 0.2368


