xflr5 v6.49

 Calculated polar for: NACA 4913

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1558, 0.02444, 0.01713,-0.1375,0.9735,0.4238,-0.7755, 0.0000, 1.1402
 -1.000, 0.3038, 0.02396, 0.01701,-0.1452,0.9534,0.5204,-0.5065, 0.0000, 0.7291
  0.000, 0.4035, 0.02207, 0.01551,-0.1424,0.8981,0.5965,-0.5671, 0.0000, 0.6015
  1.000, 0.5359, 0.02062, 0.01434,-0.1447,0.8570,0.6669,-0.6905, 0.0000, 0.5170
  2.000, 0.6933, 0.01816, 0.01193,-0.1511,0.7968,0.7224,-0.8845, 0.0000, 0.4639
  3.000, 0.8702, 0.01697, 0.01026,-0.1624,0.6710,0.7650,-1.2114, 0.0000, 0.4319
  4.000, 0.9592, 0.01820, 0.01099,-0.1562,0.5386,0.7940,-1.5239, 0.0000, 0.4069
  5.000, 1.0314, 0.01994, 0.01225,-0.1471,0.4130,0.8207,-1.8665, 0.0000, 0.3856
  6.000, 1.1003, 0.02205, 0.01390,-0.1383,0.2913,0.8455,-2.2592, 0.0000, 0.3675
  7.000, 1.1681, 0.02459, 0.01604,-0.1302,0.1858,0.8683,-2.7032, 0.0000, 0.3520
  8.000, 1.2342, 0.02747, 0.01873,-0.1223,0.1179,0.8887,-3.1825, 0.0000, 0.3384
  9.000, 1.2919, 0.03074, 0.02202,-0.1135,0.0828,0.9066,-3.6805, 0.0000, 0.3258
 10.000, 1.3424, 0.03445, 0.02603,-0.1042,0.0645,0.9224,-4.1750, 0.0000, 0.3141
 11.000, 1.3792, 0.03922, 0.03113,-0.0941,0.0534,0.9358,-4.6737, 0.0000, 0.3032
 12.000, 1.4065, 0.04499, 0.03728,-0.0847,0.0455,0.9473,-5.1507, 0.0000, 0.2936
 13.000, 1.4259, 0.05244, 0.04531,-0.0770,0.0404,0.9573,-5.5746, 0.0000, 0.2856
 14.000, 1.4323, 0.06208, 0.05537,-0.0720,0.0365,0.9658,-5.9659, 0.0000, 0.2800
 15.000, 1.4278, 0.07439, 0.06841,-0.0700,0.0333,0.9738,-6.2907, 0.0000, 0.2768


