xflr5 v6.49

 Calculated polar for: Aerofoil1074

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4497, 0.01774, 0.00833,-0.1324,0.5785,0.0592,-1.7025, 0.0000, 0.5459
 -1.000, 0.5499, 0.01671, 0.00723,-0.1298,0.5611,0.0935,-1.1059, 0.0000, 0.4855
  0.000, 0.6536, 0.01631, 0.00667,-0.1278,0.5439,0.1630,-1.0688, 0.0000, 0.4435
  1.000, 0.7498, 0.01598, 0.00675,-0.1246,0.5262,0.3100,-1.1973, 0.0000, 0.4127
  3.000, 0.9685, 0.01563, 0.00711,-0.1232,0.4835,1.0000,-1.5229, 0.0000, 0.3712
  4.000, 1.0582, 0.01622, 0.00753,-0.1186,0.4600,1.0000,-1.6887, 0.0000, 0.3547
  5.000, 1.1435, 0.01683, 0.00802,-0.1132,0.4330,1.0000,-1.8590, 0.0000, 0.3403
  6.000, 1.2207, 0.01762, 0.00894,-0.1065,0.4024,1.0000,-2.0231, 0.0000, 0.3272
  7.000, 1.2451, 0.01902, 0.00983,-0.0902,0.3061,1.0000,-2.1407, 0.0000, 0.3109
  8.000, 1.2274, 0.02300, 0.01303,-0.0698,0.1936,1.0000,-2.2146, 0.0000, 0.2939
  9.000, 1.1828, 0.03026, 0.01980,-0.0532,0.0978,1.0000,-2.2458, 0.0000, 0.2803
 10.000, 1.1437, 0.04110, 0.03051,-0.0458,0.0139,1.0000,-2.2333, 0.0000, 0.2737
 11.000, 1.1505, 0.04945, 0.03931,-0.0423,0.0116,1.0000,-2.2945, 0.0000, 0.2687
 12.000, 1.1524, 0.05915, 0.04954,-0.0404,0.0108,1.0000,-2.3461, 0.0000, 0.2651
 13.000, 1.1467, 0.07119, 0.06216,-0.0404,0.0105,1.0000,-2.5631, 0.0000, 0.2635
 14.000, 1.1311, 0.08610, 0.07768,-0.0427,0.0103,1.0000,-2.7648, 0.0000, 0.2643
 15.000, 1.1012, 0.10512, 0.09733,-0.0481,0.0103,1.0000,-2.8670, 0.0000, 0.2687


