xflr5 v6.49

 Calculated polar for: Aerofoil1519

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3974, 0.03705, 0.03108,-0.1404,0.7316,0.0486,-1.2011, 0.0000, 0.6035
 -1.000, 0.4978, 0.02942, 0.02295,-0.1426,0.7064,0.0521,-1.0032, 0.0000, 0.5356
  0.000, 0.6171, 0.02283, 0.01523,-0.1435,0.6831,0.0380,-1.0470, 0.0000, 0.4808
  1.000, 0.7286, 0.01892, 0.01042,-0.1420,0.6603,0.0361,-0.9605, 0.0000, 0.4423
  2.000, 0.8343, 0.01707, 0.00820,-0.1397,0.6381,0.0425,-1.0006, 0.0000, 0.4137
  3.000, 0.9414, 0.01617, 0.00723,-0.1379,0.6160,0.0532,-1.1723, 0.0000, 0.3917
  4.000, 1.0335, 0.01439, 0.00713,-0.1330,0.5835,1.0000,-1.3594, 0.0000, 0.3729
  5.000, 1.1284, 0.01503, 0.00736,-0.1287,0.5450,1.0000,-1.5794, 0.0000, 0.3571
  6.000, 1.2170, 0.01582, 0.00806,-0.1236,0.5043,1.0000,-1.8190, 0.0000, 0.3433
  7.000, 1.2926, 0.01682, 0.00901,-0.1163,0.4453,1.0000,-2.0628, 0.0000, 0.3304
  8.000, 1.3362, 0.01857, 0.01035,-0.1036,0.3518,1.0000,-2.4273, 0.0000, 0.3165
  9.000, 1.3513, 0.02188, 0.01317,-0.0880,0.2597,1.0000,-2.7568, 0.0000, 0.3028
 10.000, 1.3692, 0.02610, 0.01720,-0.0758,0.2036,1.0000,-3.1212, 0.0000, 0.2915
 11.000, 1.3958, 0.03084, 0.02200,-0.0669,0.1708,1.0000,-3.5228, 0.0000, 0.2825
 12.000, 1.4209, 0.03656, 0.02786,-0.0600,0.1447,1.0000,-3.9290, 0.0000, 0.2750
 13.000, 1.4437, 0.04326, 0.03470,-0.0549,0.1210,1.0000,-4.3368, 0.0000, 0.2690
 14.000, 1.4630, 0.05114, 0.04280,-0.0515,0.1000,1.0000,-4.7367, 0.0000, 0.2643
 15.000, 1.4803, 0.06019, 0.05219,-0.0497,0.0840,1.0000,-5.1251, 0.0000, 0.2606


