xflr5 v6.49

 Calculated polar for: NACA 3414

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1298, 0.01191, 0.00401,-0.0782,0.7568,0.2994,-0.8664, 0.0000, 0.8599
 -1.000, 0.2354, 0.01123, 0.00364,-0.0766,0.7072,0.4512,-0.6445, 0.0000, 0.5765
  0.000, 0.3344, 0.01059, 0.00369,-0.0732,0.6569,0.7070,-0.7258, 0.0000, 0.4672
  1.000, 0.4468, 0.01064, 0.00398,-0.0714,0.6092,0.9116,-0.8233, 0.0000, 0.4067
  2.000, 0.5991, 0.01119, 0.00422,-0.0797,0.5637,0.9951,-0.9587, 0.0000, 0.3787
  3.000, 0.6997, 0.01174, 0.00454,-0.0777,0.5248,1.0000,-1.0822, 0.0000, 0.3557
  4.000, 0.7937, 0.01245, 0.00509,-0.0742,0.4884,1.0000,-1.2352, 0.0000, 0.3371
  5.000, 0.8888, 0.01330, 0.00577,-0.0711,0.4515,1.0000,-1.4587, 0.0000, 0.3224
  6.000, 0.9833, 0.01418, 0.00669,-0.0679,0.4092,1.0000,-1.7640, 0.0000, 0.3103
  7.000, 1.0713, 0.01533, 0.00773,-0.0638,0.3545,1.0000,-2.1274, 0.0000, 0.2996
  8.000, 1.1478, 0.01700, 0.00922,-0.0581,0.2876,1.0000,-2.5153, 0.0000, 0.2893
  9.000, 1.2070, 0.01932, 0.01130,-0.0500,0.2155,1.0000,-2.9349, 0.0000, 0.2788
 10.000, 1.2526, 0.02259, 0.01435,-0.0412,0.1525,1.0000,-3.3345, 0.0000, 0.2687
 11.000, 1.2892, 0.02696, 0.01867,-0.0333,0.1064,1.0000,-3.7289, 0.0000, 0.2600
 12.000, 1.3197, 0.03248, 0.02431,-0.0270,0.0810,1.0000,-4.1590, 0.0000, 0.2528
 13.000, 1.3388, 0.03983, 0.03188,-0.0224,0.0638,1.0000,-4.5540, 0.0000, 0.2472
 14.000, 1.3477, 0.04916, 0.04154,-0.0198,0.0537,1.0000,-4.9043, 0.0000, 0.2431
 15.000, 1.3410, 0.06145, 0.05411,-0.0194,0.0468,1.0000,-5.1776, 0.0000, 0.2408


