xflr5 v6.49

 Calculated polar for: Aerofoil1501

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4295, 0.01547, 0.00648,-0.1554,0.7350,0.1331,-1.0560, 0.0000, 0.6137
 -1.000, 0.5391, 0.01503, 0.00588,-0.1544,0.7090,0.1507,-0.8000, 0.0000, 0.5366
  0.000, 0.6487, 0.01485, 0.00564,-0.1534,0.6843,0.1740,-0.8306, 0.0000, 0.4853
  1.000, 0.7541, 0.01484, 0.00572,-0.1516,0.6602,0.2063,-0.9039, 0.0000, 0.4486
  2.000, 0.8585, 0.01506, 0.00618,-0.1497,0.6374,0.2537,-1.0128, 0.0000, 0.4208
  3.000, 0.9645, 0.01538, 0.00671,-0.1480,0.6148,0.3237,-1.1898, 0.0000, 0.3987
  4.000, 1.0622, 0.01543, 0.00716,-0.1445,0.5792,0.4567,-1.3896, 0.0000, 0.3801
  6.000, 1.2416, 0.01603, 0.00864,-0.1344,0.4977,1.0000,-1.8583, 0.0000, 0.3498
  7.000, 1.3145, 0.01713, 0.00969,-0.1265,0.4314,1.0000,-2.2077, 0.0000, 0.3364
  8.000, 1.3481, 0.01928, 0.01143,-0.1121,0.3239,1.0000,-2.6626, 0.0000, 0.3220
  9.000, 1.3622, 0.02288, 0.01465,-0.0968,0.2375,1.0000,-3.0741, 0.0000, 0.3085
 10.000, 1.3830, 0.02718, 0.01891,-0.0852,0.1876,1.0000,-3.5183, 0.0000, 0.2975
 11.000, 1.4003, 0.03267, 0.02441,-0.0759,0.1501,1.0000,-3.9599, 0.0000, 0.2884
 12.000, 1.4225, 0.03887, 0.03079,-0.0693,0.1190,1.0000,-4.4288, 0.0000, 0.2812
 13.000, 1.4375, 0.04666, 0.03870,-0.0646,0.0919,1.0000,-4.9001, 0.0000, 0.2755
 14.000, 1.4507, 0.05580, 0.04807,-0.0618,0.0607,1.0000,-5.3506, 0.0000, 0.2712
 15.000, 1.4414, 0.06906, 0.06141,-0.0612,0.0328,1.0000,-5.6577, 0.0000, 0.2690


