xflr5 v6.49

 Calculated polar for: Aerofoil1561

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3190, 0.01302, 0.00481,-0.1149,0.7158,0.0573,-1.7367, 0.0000, 0.6125
 -1.000, 0.4298, 0.01226, 0.00392,-0.1143,0.6919,0.0933,-1.0961, 0.0000, 0.5165
  0.000, 0.5408, 0.01187, 0.00366,-0.1140,0.6705,0.1599,-0.7368, 0.0000, 0.4600
  1.000, 0.6505, 0.01163, 0.00367,-0.1134,0.6486,0.3002,-0.8073, 0.0000, 0.4225
  3.000, 0.8674, 0.01111, 0.00433,-0.1114,0.6080,1.0000,-1.0591, 0.0000, 0.3746
  4.000, 0.9734, 0.01161, 0.00471,-0.1099,0.5724,1.0000,-1.2967, 0.0000, 0.3579
  5.000, 1.0762, 0.01219, 0.00528,-0.1080,0.5260,1.0000,-1.5713, 0.0000, 0.3442
  6.000, 1.1742, 0.01305, 0.00609,-0.1053,0.4671,1.0000,-1.9865, 0.0000, 0.3323
  7.000, 1.2474, 0.01519, 0.00765,-0.0992,0.3146,1.0000,-2.5618, 0.0000, 0.3208
  8.000, 1.2878, 0.01889, 0.01067,-0.0888,0.1816,1.0000,-3.0640, 0.0000, 0.3089
  9.000, 1.3144, 0.02229, 0.01395,-0.0769,0.1281,1.0000,-3.5548, 0.0000, 0.2971
 10.000, 1.3456, 0.02640, 0.01806,-0.0681,0.0916,1.0000,-4.1037, 0.0000, 0.2877
 11.000, 1.3789, 0.03127, 0.02305,-0.0615,0.0642,1.0000,-4.6744, 0.0000, 0.2800
 12.000, 1.4045, 0.03768, 0.02960,-0.0562,0.0378,1.0000,-5.2011, 0.0000, 0.2737
 13.000, 1.4192, 0.04616, 0.03831,-0.0524,0.0255,1.0000,-5.6592, 0.0000, 0.2687
 14.000, 1.4281, 0.05654, 0.04912,-0.0507,0.0214,1.0000,-6.0746, 0.0000, 0.2654
 15.000, 1.4285, 0.06952, 0.06261,-0.0515,0.0194,1.0000,-6.4591, 0.0000, 0.2639


