xflr5 v6.49

 Calculated polar for: NACA 2323

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0195, 0.01598, 0.00737,-0.0381,0.6106,0.4920,-1.0050, 0.0000,-1.8378
 -1.000, 0.0756, 0.01593, 0.00725,-0.0343,0.5693,0.5596,-0.9032, 0.0000, 0.7168
  0.000, 0.1711, 0.01604, 0.00734,-0.0306,0.5296,0.6198,-0.9990, 0.0000, 0.4245
  1.000, 0.2679, 0.01630, 0.00763,-0.0272,0.4957,0.6787,-1.1019, 0.0000, 0.3421
  2.000, 0.3636, 0.01675, 0.00815,-0.0235,0.4650,0.7457,-1.2122, 0.0000, 0.3024
  3.000, 0.4621, 0.01741, 0.00883,-0.0204,0.4399,0.8020,-1.3310, 0.0000, 0.2804
  4.000, 0.5635, 0.01832, 0.00968,-0.0182,0.4180,0.8547,-1.4607, 0.0000, 0.2671
  5.000, 0.6696, 0.01943, 0.01074,-0.0171,0.3966,0.9030,-1.6064, 0.0000, 0.2593
  6.000, 0.7833, 0.02073, 0.01208,-0.0183,0.3770,0.9446,-1.7711, 0.0000, 0.2560
  7.000, 0.9198, 0.02232, 0.01366,-0.0249,0.3578,0.9720,-1.9734, 0.0000, 0.2588
  8.000, 1.0514, 0.02393, 0.01518,-0.0314,0.3386,0.9971,-2.1945, 0.0000, 0.2605
  9.000, 1.0604, 0.02498, 0.01637,-0.0152,0.3235,1.0000,-2.3029, 0.0000, 0.2429
 10.000, 1.0873, 0.02675, 0.01814,-0.0031,0.3080,1.0000,-2.4393, 0.0000, 0.2294
 11.000, 1.1280, 0.02918, 0.02053, 0.0050,0.2912,1.0000,-2.6022, 0.0000, 0.2202
 12.000, 1.1594, 0.03301, 0.02465, 0.0119,0.2736,1.0000,-2.7625, 0.0000, 0.2123
 13.000, 1.1865, 0.03802, 0.02982, 0.0170,0.2558,1.0000,-2.9252, 0.0000, 0.2059
 14.000, 1.2068, 0.04437, 0.03627, 0.0205,0.2383,1.0000,-3.0811, 0.0000, 0.2008
 15.000, 1.2169, 0.05262, 0.04467, 0.0225,0.2203,1.0000,-3.2250, 0.0000, 0.1967


