xflr5 v6.49

 Calculated polar for: NACA 5420

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3120, 0.01699, 0.00744,-0.1146,0.6347,0.2434,-0.9965, 0.0000, 0.6227
 -1.000, 0.4147, 0.01679, 0.00723,-0.1129,0.6049,0.3004,-1.0531, 0.0000, 0.5225
  0.000, 0.5152, 0.01664, 0.00725,-0.1109,0.5780,0.3862,-1.1414, 0.0000, 0.4622
  1.000, 0.6100, 0.01635, 0.00768,-0.1076,0.5541,0.6046,-1.2311, 0.0000, 0.4210
  2.000, 0.7072, 0.01651, 0.00841,-0.1035,0.5342,0.8617,-1.3275, 0.0000, 0.3889
  3.000, 0.8593, 0.01740, 0.00902,-0.1119,0.5138,1.0000,-1.4666, 0.0000, 0.3712
  4.000, 0.9341, 0.01825, 0.00973,-0.1056,0.4953,1.0000,-1.5595, 0.0000, 0.3524
  5.000, 1.0194, 0.01933, 0.01066,-0.1014,0.4787,1.0000,-1.6674, 0.0000, 0.3372
  6.000, 1.1074, 0.02047, 0.01161,-0.0978,0.4621,1.0000,-1.7864, 0.0000, 0.3245
  7.000, 1.1736, 0.02199, 0.01326,-0.0908,0.4450,1.0000,-1.8951, 0.0000, 0.3119
  8.000, 1.2496, 0.02365, 0.01492,-0.0861,0.4284,1.0000,-2.0257, 0.0000, 0.3017
  9.000, 1.3189, 0.02552, 0.01682,-0.0807,0.4106,1.0000,-2.1646, 0.0000, 0.2922
 10.000, 1.3651, 0.02843, 0.01999,-0.0731,0.3914,1.0000,-2.2972, 0.0000, 0.2827
 11.000, 1.4090, 0.03193, 0.02370,-0.0664,0.3717,1.0000,-2.4504, 0.0000, 0.2743
 12.000, 1.4439, 0.03637, 0.02833,-0.0600,0.3507,1.0000,-2.6189, 0.0000, 0.2666
 13.000, 1.4657, 0.04232, 0.03449,-0.0540,0.3280,1.0000,-2.7888, 0.0000, 0.2596
 14.000, 1.4741, 0.05036, 0.04276,-0.0491,0.3037,1.0000,-2.9509, 0.0000, 0.2536
 15.000, 1.4713, 0.06049, 0.05313,-0.0456,0.2781,1.0000,-3.1000, 0.0000, 0.2488


