xflr5 v6.49

 Calculated polar for: NACA 2517

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0180, 0.01417, 0.00611,-0.0601,0.7884,0.4422,-0.8418, 0.0000, 3.6842
 -1.000, 0.1277, 0.01363, 0.00571,-0.0588,0.7480,0.5223,-0.6552, 0.0000, 0.7149
  0.000, 0.2349, 0.01330, 0.00557,-0.0569,0.7047,0.6114,-0.7111, 0.0000, 0.4902
  1.000, 0.3400, 0.01318, 0.00561,-0.0543,0.6583,0.7126,-0.8172, 0.0000, 0.4052
  2.000, 0.4444, 0.01334, 0.00598,-0.0512,0.6097,0.8241,-0.9399, 0.0000, 0.3592
  3.000, 0.5662, 0.01391, 0.00649,-0.0519,0.5582,0.9202,-1.1015, 0.0000, 0.3344
  4.000, 0.7079, 0.01474, 0.00710,-0.0578,0.5010,0.9801,-1.3218, 0.0000, 0.3236
  5.000, 0.8240, 0.01561, 0.00771,-0.0597,0.4430,1.0000,-1.5669, 0.0000, 0.3132
  6.000, 0.8896, 0.01664, 0.00852,-0.0511,0.3906,1.0000,-1.7936, 0.0000, 0.2970
  7.000, 0.9554, 0.01796, 0.00962,-0.0429,0.3373,1.0000,-2.0519, 0.0000, 0.2832
  8.000, 1.0168, 0.01962, 0.01114,-0.0345,0.2852,1.0000,-2.3411, 0.0000, 0.2708
  9.000, 1.0698, 0.02179, 0.01317,-0.0255,0.2369,1.0000,-2.6288, 0.0000, 0.2593
 10.000, 1.1194, 0.02474, 0.01602,-0.0177,0.1941,1.0000,-2.9534, 0.0000, 0.2498
 11.000, 1.1615, 0.02866, 0.01993,-0.0107,0.1579,1.0000,-3.2677, 0.0000, 0.2415
 12.000, 1.1992, 0.03352, 0.02490,-0.0050,0.1309,1.0000,-3.5737, 0.0000, 0.2347
 13.000, 1.2257, 0.03987, 0.03144,-0.0005,0.1099,1.0000,-3.8926, 0.0000, 0.2290
 14.000, 1.2434, 0.04776, 0.03955, 0.0025,0.0955,1.0000,-4.1834, 0.0000, 0.2245
 15.000, 1.2504, 0.05773, 0.04975, 0.0036,0.0837,1.0000,-4.4349, 0.0000, 0.2215


