xflr5 v6.49

 Calculated polar for: NACA 2013

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0543, 0.01390, 0.00649,-0.0131,0.8801,0.7569,-0.5633, 0.0000,-0.0095
 -1.000, 0.0754, 0.01370, 0.00641,-0.0137,0.8244,0.8537,-0.4907, 0.0000, 0.4368
  0.000, 0.2098, 0.01381, 0.00641,-0.0157,0.7480,0.9242,-0.6472, 0.0000, 0.3237
  1.000, 0.3624, 0.01411, 0.00640,-0.0226,0.6519,0.9693,-0.8887, 0.0000, 0.3093
  2.000, 0.5067, 0.01460, 0.00647,-0.0295,0.5372,1.0000,-1.2147, 0.0000, 0.3038
  3.000, 0.5887, 0.01545, 0.00696,-0.0243,0.4306,1.0000,-1.5254, 0.0000, 0.2858
  4.000, 0.6675, 0.01678, 0.00786,-0.0187,0.3230,1.0000,-1.8973, 0.0000, 0.2712
  5.000, 0.7430, 0.01865, 0.00935,-0.0129,0.2228,1.0000,-2.2971, 0.0000, 0.2592
  6.000, 0.8169, 0.02103, 0.01144,-0.0072,0.1489,1.0000,-2.7621, 0.0000, 0.2494
  7.000, 0.8881, 0.02395, 0.01429,-0.0016,0.1044,1.0000,-3.2336, 0.0000, 0.2411
  8.000, 0.9550, 0.02737, 0.01783, 0.0040,0.0791,1.0000,-3.7131, 0.0000, 0.2336
  9.000, 1.0136, 0.03160, 0.02236, 0.0101,0.0647,1.0000,-4.2420, 0.0000, 0.2263
 10.000, 1.0566, 0.03664, 0.02773, 0.0170,0.0549,1.0000,-4.7264, 0.0000, 0.2186
 11.000, 1.0840, 0.04274, 0.03421, 0.0229,0.0476,1.0000,-5.1628, 0.0000, 0.2118
 12.000, 1.0893, 0.05264, 0.04492, 0.0263,0.0438,1.0000,-5.4232, 0.0000, 0.2069
 13.000, 1.0498, 0.06906, 0.06227, 0.0231,0.0413,1.0000,-5.4012, 0.0000, 0.2069
 14.000, 0.7778, 0.14345, 0.13781,-0.0180,0.0425,1.0000,-3.1800, 0.0000, 0.2532
 15.000, 0.7453, 0.17401, 0.16833,-0.0315,0.0404,1.0000,-2.5327, 0.0000, 0.2725


