xflr5 v6.49

 Calculated polar for: NACA 3716

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1178, 0.01494, 0.00767,-0.1015,0.8651,0.3967,-0.8034, 0.0000, 1.1244
 -1.000, 0.2440, 0.01385, 0.00686,-0.1034,0.8457,0.4696,-0.6002, 0.0000, 0.6757
  0.000, 0.3536, 0.01315, 0.00641,-0.1019,0.8087,0.5386,-0.6941, 0.0000, 0.5366
  1.000, 0.4906, 0.01214, 0.00556,-0.1054,0.7524,0.6088,-0.8216, 0.0000, 0.4613
  3.000, 0.7356, 0.01286, 0.00559,-0.1076,0.5727,0.7204,-1.1496, 0.0000, 0.3902
  4.000, 0.8239, 0.01377, 0.00634,-0.1025,0.4992,0.7664,-1.3492, 0.0000, 0.3672
  5.000, 0.9023, 0.01474, 0.00720,-0.0956,0.4279,0.8163,-1.5811, 0.0000, 0.3475
  6.000, 0.9724, 0.01564, 0.00816,-0.0871,0.3604,1.0000,-1.8422, 0.0000, 0.3299
  7.000, 1.0505, 0.01752, 0.00966,-0.0819,0.2910,1.0000,-2.1604, 0.0000, 0.3170
  8.000, 1.1248, 0.01969, 0.01160,-0.0763,0.2279,1.0000,-2.5098, 0.0000, 0.3056
  9.000, 1.1907, 0.02238, 0.01405,-0.0700,0.1749,1.0000,-2.8764, 0.0000, 0.2951
 10.000, 1.2511, 0.02549, 0.01708,-0.0634,0.1340,1.0000,-3.2526, 0.0000, 0.2855
 11.000, 1.3035, 0.02921, 0.02081,-0.0566,0.1062,1.0000,-3.6635, 0.0000, 0.2767
 12.000, 1.3453, 0.03388, 0.02555,-0.0497,0.0861,1.0000,-4.0561, 0.0000, 0.2685
 13.000, 1.3758, 0.03979, 0.03167,-0.0432,0.0727,1.0000,-4.4209, 0.0000, 0.2611
 14.000, 1.4021, 0.04680, 0.03902,-0.0383,0.0637,1.0000,-4.7731, 0.0000, 0.2551
 15.000, 1.4122, 0.05640, 0.04896,-0.0352,0.0564,1.0000,-5.0961, 0.0000, 0.2506


