xflr5 v6.49

 Calculated polar for: Aerofoil1675

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3884, 0.01859, 0.00884,-0.1423,0.7583,0.0834,-1.5018, 0.0000, 0.6190
 -1.000, 0.4881, 0.01764, 0.00784,-0.1402,0.7355,0.1319,-0.9677, 0.0000, 0.5383
  0.000, 0.5955, 0.01711, 0.00737,-0.1394,0.7160,0.2303,-0.8292, 0.0000, 0.4836
  1.000, 0.7058, 0.01571, 0.00749,-0.1392,0.6962,1.0000,-0.8971, 0.0000, 0.4456
  2.000, 0.8065, 0.01673, 0.00811,-0.1373,0.6797,1.0000,-0.9577, 0.0000, 0.4176
  3.000, 0.9035, 0.01781, 0.00908,-0.1348,0.6618,1.0000,-1.0193, 0.0000, 0.3954
  4.000, 1.0010, 0.01912, 0.01045,-0.1326,0.6466,1.0000,-1.1051, 0.0000, 0.3776
  5.000, 1.0832, 0.02088, 0.01254,-0.1280,0.6291,1.0000,-1.4647, 0.0000, 0.3622
  6.000, 1.1732, 0.02157, 0.01355,-0.1236,0.6010,1.0000,-2.0175, 0.0000, 0.3481
  7.000, 1.2576, 0.02123, 0.01352,-0.1171,0.5532,1.0000,-2.6522, 0.0000, 0.3344
  8.000, 1.2938, 0.02178, 0.01423,-0.1023,0.4680,1.0000,-3.1571, 0.0000, 0.3190
  9.000, 1.2336, 0.02820, 0.01918,-0.0783,0.2166,1.0000,-3.3193, 0.0000, 0.3019
 10.000, 1.2026, 0.03761, 0.02796,-0.0662,0.1110,1.0000,-3.5657, 0.0000, 0.2919
 11.000, 1.2143, 0.04549, 0.03586,-0.0599,0.0673,1.0000,-3.9693, 0.0000, 0.2846
 12.000, 1.2344, 0.05369, 0.04422,-0.0554,0.0451,1.0000,-4.3746, 0.0000, 0.2784
 13.000, 1.2661, 0.06171, 0.05252,-0.0521,0.0348,1.0000,-4.8251, 0.0000, 0.2729
 14.000, 1.3126, 0.06958, 0.06088,-0.0495,0.0293,1.0000,-5.3025, 0.0000, 0.2677
 15.000, 1.3481, 0.07957, 0.07139,-0.0484,0.0260,1.0000,-5.8114, 0.0000, 0.2640


