xflr5 v6.49

 Calculated polar for: NACA 4721

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0623, 0.02623, 0.01717,-0.1025,0.7991,0.3919,-1.0478, 0.0000, 1.9385
 -1.000, 0.1768, 0.02520, 0.01633,-0.1024,0.7706,0.4415,-0.8576, 0.0000, 0.8347
  0.000, 0.2802, 0.02470, 0.01601,-0.1005,0.7334,0.4916,-0.8157, 0.0000, 0.6059
  1.000, 0.4077, 0.02346, 0.01488,-0.1018,0.7014,0.5466,-0.9288, 0.0000, 0.4934
  2.000, 0.5493, 0.02209, 0.01349,-0.1052,0.6659,0.6026,-1.0640, 0.0000, 0.4332
  3.000, 0.6935, 0.02141, 0.01264,-0.1096,0.6237,0.6564,-1.2159, 0.0000, 0.3984
  4.000, 0.7957, 0.02215, 0.01334,-0.1074,0.5762,0.7036,-1.3547, 0.0000, 0.3738
  5.000, 0.8963, 0.02294, 0.01402,-0.1051,0.5323,0.7492,-1.5104, 0.0000, 0.3547
  6.000, 0.9781, 0.02417, 0.01525,-0.1000,0.4890,0.7965,-1.6700, 0.0000, 0.3381
  7.000, 1.0539, 0.02536, 0.01645,-0.0937,0.4491,0.8523,-1.8476, 0.0000, 0.3233
  8.000, 1.1133, 0.02684, 0.01813,-0.0858,0.4095,1.0000,-2.0261, 0.0000, 0.3099
  9.000, 1.1848, 0.02949, 0.02059,-0.0816,0.3707,1.0000,-2.2400, 0.0000, 0.3000
 10.000, 1.2424, 0.03278, 0.02385,-0.0757,0.3341,1.0000,-2.4572, 0.0000, 0.2904
 11.000, 1.2885, 0.03683, 0.02794,-0.0690,0.2991,1.0000,-2.6771, 0.0000, 0.2812
 12.000, 1.3252, 0.04177, 0.03282,-0.0623,0.2674,1.0000,-2.8920, 0.0000, 0.2728
 13.000, 1.3521, 0.04808, 0.03925,-0.0562,0.2384,1.0000,-3.1035, 0.0000, 0.2653
 14.000, 1.3693, 0.05591, 0.04731,-0.0512,0.2121,1.0000,-3.3036, 0.0000, 0.2590
 15.000, 1.3764, 0.06562, 0.05721,-0.0478,0.1885,1.0000,-3.4778, 0.0000, 0.2540


