xflr5 v6.49

 Calculated polar for: NACA 0621

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.2032, 0.01512, 0.00684,-0.0056,0.7119,0.5060,-0.9861, 0.0000, 0.2081
 -1.000,-0.1014, 0.01487, 0.00649,-0.0028,0.6582,0.5554,-0.8494, 0.0000, 0.2080
  0.000, 0.0000, 0.01477, 0.00645,-0.0000,0.6056,0.6056,-0.7304, 0.0000, 0.4406
  1.000, 0.1014, 0.01487, 0.00649, 0.0028,0.5554,0.6582,-0.8494, 0.0000, 0.2080
  2.000, 0.2032, 0.01512, 0.00684, 0.0056,0.5060,0.7119,-0.9861, 0.0000, 0.2082
  3.000, 0.3048, 0.01562, 0.00733, 0.0084,0.4598,0.7648,-1.1409, 0.0000, 0.2079
  4.000, 0.4051, 0.01629, 0.00804, 0.0113,0.4144,0.8173,-1.3168, 0.0000, 0.2070
  5.000, 0.5096, 0.01733, 0.00900, 0.0132,0.3709,0.8623,-1.5219, 0.0000, 0.2084
  6.000, 0.6153, 0.01851, 0.01018, 0.0145,0.3285,0.9035,-1.7546, 0.0000, 0.2102
  7.000, 0.7163, 0.01997, 0.01149, 0.0158,0.2890,0.9413,-2.0101, 0.0000, 0.2109
  8.000, 0.8400, 0.02173, 0.01325, 0.0118,0.2498,0.9676,-2.3267, 0.0000, 0.2183
  9.000, 0.9569, 0.02394, 0.01533, 0.0075,0.2146,0.9919,-2.6653, 0.0000, 0.2235
 10.000, 0.9814, 0.02573, 0.01711, 0.0197,0.1924,1.0000,-2.8733, 0.0000, 0.2095
 11.000, 0.9877, 0.02813, 0.01955, 0.0339,0.1741,1.0000,-3.0616, 0.0000, 0.1932
 12.000, 1.0119, 0.03186, 0.02333, 0.0424,0.1565,1.0000,-3.2805, 0.0000, 0.1836
 13.000, 1.0392, 0.03698, 0.02859, 0.0474,0.1408,1.0000,-3.5134, 0.0000, 0.1778
 14.000, 1.0608, 0.04367, 0.03546, 0.0502,0.1274,1.0000,-3.7300, 0.0000, 0.1740
 15.000, 1.0745, 0.05208, 0.04407, 0.0510,0.1164,1.0000,-3.9276, 0.0000, 0.1714


