xflr5 v6.49

 Calculated polar for: Aerofoil1825

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2499, 0.02080, 0.01086,-0.1027,0.7659,0.1413,-0.9902, 0.0000, 0.6640
 -1.000, 0.3600, 0.01950, 0.00914,-0.1025,0.7380,0.1534,-0.7831, 0.0000, 0.5353
  0.000, 0.4709, 0.01881, 0.00823,-0.1024,0.7150,0.1683,-0.7445, 0.0000, 0.4665
  1.000, 0.5772, 0.01839, 0.00788,-0.1013,0.6902,0.1890,-0.8156, 0.0000, 0.4233
  2.000, 0.6664, 0.01852, 0.00829,-0.0973,0.6667,0.2153,-0.8842, 0.0000, 0.3926
  4.000, 0.9182, 0.01789, 0.00963,-0.1038,0.6197,1.0000,-1.2558, 0.0000, 0.3575
  5.000, 0.9970, 0.01841, 0.01020,-0.0968,0.5824,1.0000,-1.4491, 0.0000, 0.3403
  6.000, 1.0719, 0.01904, 0.01101,-0.0892,0.5430,1.0000,-1.7962, 0.0000, 0.3251
  7.000, 1.1203, 0.02002, 0.01239,-0.0771,0.4969,1.0000,-2.7045, 0.0000, 0.3094
  8.000, 1.1530, 0.02113, 0.01369,-0.0622,0.4333,1.0000,-3.6189, 0.0000, 0.2931
  9.000, 1.1638, 0.02366, 0.01619,-0.0459,0.3373,1.0000,-4.4426, 0.0000, 0.2772
 10.000, 1.1572, 0.02851, 0.02074,-0.0311,0.2466,1.0000,-5.1532, 0.0000, 0.2629
 11.000, 1.1453, 0.03539, 0.02738,-0.0202,0.1709,1.0000,-5.8035, 0.0000, 0.2520
 12.000, 1.1340, 0.04411, 0.03585,-0.0132,0.0853,1.0000,-6.3457, 0.0000, 0.2442
 13.000, 1.1004, 0.05702, 0.04822,-0.0084,0.0200,1.0000,-6.5432, 0.0000, 0.2383
 14.000, 1.0771, 0.07117, 0.06299,-0.0077,0.0142,1.0000,-6.7915, 0.0000, 0.2360
 15.000, 1.0448, 0.08876, 0.08113,-0.0112,0.0117,1.0000,-6.9436, 0.0000, 0.2376


